"","sex","age","agegr","placesize","edu","socprof","marital","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","alcabuse","alcsol","wkabint","englang","height","weight","bmi"
"46","MALE",45,"45-59","URBAN 200,000-500,000","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"YES","NO","NO","NO","PASSIVE",171,66,24.3257525095294
"47","FEMALE",20,"16-24","RURAL AREAS","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE","MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO","NO","NO","NO","NONE",163,59,19.6547668331449
"48","FEMALE",44,"45-59","URBAN 500,000 AND OVER","SECONDARY","EMPLOYED IN PUBLIC SECTOR","LEGALLY SEPARATED","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","PASSIVE",164,53,19.8497284111401
"49","MALE",36,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","MIXED",4,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",0,"NO","YES","YES","NO","PASSIVE",178,79,26.0616822289661
"50","FEMALE",20,"35-44","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"YES","NO","NO","YES, TO EU COUNTRY","NONE",166,58,19.8703729945935
"51","MALE",23,"16-24","URBAN 100,000-200,000","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"NO","NO","NO","YES, TO EU COUNTRY","ACTIVE",187,74,23.6870668767675
"52","FEMALE",19,"25-34","RURAL AREAS","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO","NO","NO","NO","ACTIVE",164,68,22.9065289105264
"53","FEMALE",35,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","UNEMPLOYED","LEGALLY SEPARATED","MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",6,"YES","NO","NO","NO","NONE",178,67,25.6333887993214
"54","FEMALE",50,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","FARMER","DE FACTO SEPARATED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES","NO","NO","NO","NONE",162,61,25.4657020080724
"55","MALE",26,"25-34","URBAN 100,000-200,000","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE","DELIGHTED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO","NO","NO","NO","ACTIVE",180,78,19.0057702306313
"56","MALE",62,"45-59","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY DISSATISFIED",7,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",179,101,34.6475904123163
"57","FEMALE",59,"45-59","URBAN 500,000 AND OVER","SECONDARY","RETIRED","SINGLE","DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO","NO","NO","NO","PASSIVE",164,64,26.8572610953005
"58","MALE",59,"45-59","URBAN 20,000-100,000","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED","MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO","NO","NO","NO","NONE",155,73,33.2185279052577
"59","FEMALE",30,"60-64","RURAL AREAS","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","WIDOWED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",164,71,25.4834594860291
"60","FEMALE",79,"60-64","URBAN 500,000 AND OVER","SECONDARY","RETIRED","WIDOWED","MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",16,"NO","NO","NO","NO","NONE",165,95,31.636586109996
"61","MALE",27,"25-34","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO","NO","NO","NO","NONE",188,85,29.3288302280165
"62","FEMALE",79,"60-64","RURAL AREAS","SECONDARY","RETIRED","WIDOWED","MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO","NO","NO","NO","NONE",159,60,26.0048874154331
"63","FEMALE",18,"16-24","URBAN 20,000-100,000","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE","MOSTLY DISSATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",7,"NO","NO","NO","YES, TO EU COUNTRY","NONE",158,64,19.0289850519096
"64","MALE",45,"45-59","RURAL AREAS","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"YES","YES","YES","YES, TO EU COUNTRY","NONE",178,85,24.1072483872186
"65","MALE",67,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED","MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO","NO","NO","NO","NONE",157,103,25.0064568057508
"66","MALE",20,"16-24","URBAN BELOW 20,000","SECONDARY","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO","NO","NO","NO","ACTIVE",181,81,22.4113983270086
"67","FEMALE",82,"65+","URBAN 200,000-500,000","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MIXED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",158,112,34.818815653683
"68","MALE",27,"35-44","RURAL AREAS","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"YES","NO","NO","NO","NONE",188,102,33.1950492275906
"69","FEMALE",60,"60-64","RURAL AREAS","SECONDARY","RETIRED","WIDOWED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES","NO","NO","NO","NONE",164,52,20.2589080620579
"70","FEMALE",32,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO","NO","NO","NO","NONE",164,56,20.1508778793181
"71","FEMALE",63,"45-59","URBAN 200,000-500,000","SECONDARY","RETIRED","MARRIED","PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO","NO","NO","NO","NONE",170,58,27.0922950806242
"72","FEMALE",37,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","PASSIVE",168,78,36.1556619663736
"73","FEMALE",81,"60-64","URBAN 100,000-200,000","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","DIVORCED","MOSTLY SATISFIED",11,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","YES","YES",10,"YES","YES","YES","NO","NONE",165,95,22.1472223867506
"74","FEMALE",60,"60-64","URBAN 100,000-200,000","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","NONE",159,71,28.5317458582134
"75","MALE",40,"25-34","RURAL AREAS","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO","NO","NO","NO","ACTIVE",179,101,30.4247868389005
"76","FEMALE",55,"25-34","URBAN 500,000 AND OVER","SECONDARY","OTHER ECONOMICALLY INACTIVE","DIVORCED","DELIGHTED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO","NO","NO","NO","NONE",164,81,22.5313983669606
"77","MALE",68,"65+","RURAL AREAS","VOCATIONAL/GRAMMAR","RETIRED","MARRIED","MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",21,"NO","NO","NO","NO","NONE",183,105,38.6647329240728
"78","MALE",44,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY DISSATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO","YES","YES","NO","NONE",176,77,27.4204337593323
"79","MALE",29,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO","NO","NO","NO","NONE",177,76,35.4803773756263
"80","MALE",27,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","FARMER","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES","NO","NO","NO","NONE",188,83,28.6968101924233
"81","MALE",17,"16-24","URBAN 100,000-200,000","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",14,"NO","NO","NO","NO","ACTIVE",180,73,22.956597446347
"82","FEMALE",60,"60-64","URBAN 100,000-200,000","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"YES","NO","NO","NO","PASSIVE",156,58,27.6254560612092
"83","FEMALE",40,"25-34","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE","TERRIBLE",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",7,"YES","NO","NO","NO","PASSIVE",178,55,24.8102789761243
"84","MALE",59,"45-59","URBAN BELOW 20,000","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","SINGLE","MOSTLY DISSATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"YES","YES","YES","YES, TO EU COUNTRY","NONE",175,80,21.2878026441825
"85","FEMALE",85,"60-64","RURAL AREAS","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED","PLEASED",12,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO","NO","NO","NO","NONE",160,58,30.1934012171728
"86","FEMALE",16,"16-24","URBAN 500,000 AND OVER","SECONDARY","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO","NO","NO","NO","PASSIVE",171,65,24.3438997458652
"87","FEMALE",47,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO","NO","NO","NO","NONE",158,63,23.5767781050997
"88","FEMALE",33,"25-34","URBAN 20,000-100,000","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE","MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO","NO","NO","NO","ACTIVE",163,72,22.379859698091
"89","FEMALE",81,"65+","RURAL AREAS","SECONDARY","RETIRED","MARRIED","MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO","NO","NO","NO","NONE",164,81,33.0667322531071
"90","MALE",53,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","FARMER","MARRIED","MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO","NO","NO","NO","NONE",156,69,34.6693798378409
"91","FEMALE",53,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","FARMER","MARRIED","MOSTLY DISSATISFIED",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",170,93,32.9541502560641
"92","FEMALE",64,"45-59","RURAL AREAS","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",168,68,24.4856747517782
"93","FEMALE",68,"60-64","URBAN 100,000-200,000","PRIMARY/NO EDUCATION","RETIRED","DIVORCED","MOSTLY DISSATISFIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"YES","NO","NO","NO","NONE",158,59,24.5927079469983
"94","FEMALE",62,"25-34","URBAN BELOW 20,000","SECONDARY","FARMER","SINGLE","MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO","NO","NO","NO","NONE",165,60,21.1316180886533
"95","MALE",30,"25-34","URBAN 20,000-100,000","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE","PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO","NO","NO","NO","ACTIVE",184,72,15.9807937639769
"96","MALE",28,"45-59","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO","NO","NO","NO","PASSIVE",178,88,27.9512250741188
"97","MALE",77,"45-59","RURAL AREAS","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",165,87,30.4684019035593
"98","FEMALE",50,"45-59","URBAN BELOW 20,000","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","DIVORCED","MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"YES","NO","NO","NO","NONE",163,71,33.823667634039
"99","MALE",62,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO","NO","NO","NO","NONE",174,101,29.0353033497379
"100","FEMALE",42,"45-59","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",21,"NO","NO","NO","NO","PASSIVE",169,49,24.526619494159
"101","MALE",29,"45-59","URBAN 100,000-200,000","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO","NO","NO","NO","NONE",196,75,23.0641090742662
"102","MALE",29,"35-44","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"YES","NO","NO","NO","ACTIVE",163,108,19.3964368352132
