"","sex","age","agegr","placesize","edu","socprof","marital","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","alcabuse","alcsol","wkabint","englang","height","weight","bmi"
"28","MALE",37,"25-34","URBAN 100,000-200,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO","NO","NO","NO","NONE",184,88,23.8405236984596
"29","FEMALE",72,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED","PLEASED",10,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"NO","NO","NO","NO","NONE",157,69,24.4572616111365
"30","MALE",50,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES","NO","NO","NO","NONE",169,98,35.0293399691791
"31","FEMALE",54,"45-59","URBAN 500,000 AND OVER","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO","NO","NO","NO","NONE",164,59,20.4783643966629
"32","FEMALE",55,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED","MIXED",9,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",1,"YES","NO","NO","NO","NONE",156,64,23.7963636512872
"33","MALE",43,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","FARMER","MARRIED","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",168,72,24.6005336891699
"34","FEMALE",60,"60-64","RURAL AREAS","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED","MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","NONE",157,68,28.0442854492874
"35","FEMALE",55,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",160,60,21.9771509087681
"36","MALE",40,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES","NO","NO","NO","NONE",167,80,25.570396468241
"37","FEMALE",59,"60-64","URBAN 100,000-200,000","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO","NO","NO","NO","NONE",165,71,26.2896497476436
"38","FEMALE",17,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO","NO","NO","NO","PASSIVE",165,49,18.565025404284
"39","MALE",33,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO","NO","NO","NO","PASSIVE",186,84,24.0467632654876
"40","FEMALE",50,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO","NO","NO","NO","NONE",170,65,21.1244324032141
"41","MALE",49,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES","NO","NO","NO","NONE",179,94,29.3189893479157
"42","MALE",50,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES","NO","NO","NO","NONE",171,74,26.5979231633319
"43","FEMALE",37,"16-24","RURAL AREAS","SECONDARY","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",15,"NO","NO","NO","YES, TO EU COUNTRY","ACTIVE",175,78,26.1782542559549
"44","FEMALE",38,"16-24","RURAL AREAS","SECONDARY","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"YES","NO","NO","YES, TO EU COUNTRY","PASSIVE",172,68,21.189573120164
"45","MALE",83,"65+","URBAN 100,000-200,000","SECONDARY","RETIRED","WIDOWED","PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","NONE",164,82,30.0570444537541
"46","MALE",36,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO","NO","NO","NO","NONE",174,80,26.2723950677316
"47","FEMALE",31,"25-34","RURAL AREAS","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO","NO","NO","NO","PASSIVE",163,73,27.9344380440264
"48","FEMALE",62,"60-64","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO","NO","NO","NO","NONE",153,66,28.8394891919479
"49","FEMALE",19,"16-24","RURAL AREAS","SECONDARY","PUPIL OR STUDENT","SINGLE","DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO","NO","NO","NO","ACTIVE",184,65,17.2298081354393
"50","FEMALE",69,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED","MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",162,83,30.3355090968893
"51","FEMALE",67,"65+","URBAN 100,000-200,000","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",164,64,24.9078206668434
"52","MALE",32,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO","NO","NO","NO","NONE",186,96,28.3055875932906
"53","FEMALE",53,"45-59","URBAN 100,000-200,000","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO","NO","NO","NO","NONE",165,66,22.937565403616
"54","MALE",80,"65+","URBAN 100,000-200,000","SECONDARY","RETIRED","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"NO","NO","NO","NO","NONE",176,76,21.923904215554
"55","FEMALE",43,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"YES","NO","NO","NO","NONE",165,78,28.2731941356251
"56","FEMALE",27,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO","NO","NO","NO","NONE",165,57,20.5747336537866
"57","FEMALE",63,"60-64","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","NONE",158,68,23.2038859428343
"58","MALE",78,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO","NO","NO","NO","NONE",176,101,27.7460781916646
"59","MALE",47,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES","NO","NO","NO","NONE",169,73,25.9002685947011
"60","MALE",75,"65+","URBAN 20,000-100,000","SECONDARY","RETIRED","MARRIED","PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO","NO","NO","NO","NONE",176,82,26.216999693274
"61","FEMALE",51,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",14,"NO","NO","NO","NO","NONE",170,124,33.5921092302768
"62","FEMALE",28,"25-34","RURAL AREAS","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO","NO","NO","NO","PASSIVE",172,74,24.9805446309251
"63","MALE",21,"16-24","URBAN 100,000-200,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO","YES","YES","YES, TO EU COUNTRY","ACTIVE",186,105,24.9502242147977
"64","MALE",34,"35-44","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO","NO","NO","NO","NONE",178,86,28.5368303350698
"65","MALE",58,"45-59","RURAL AREAS","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED","MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO","NO","NO","NO","NONE",176,90,30.5120260825982
"66","FEMALE",30,"25-34","URBAN 100,000-200,000","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO","NO","NO","NO","ACTIVE",168,68,23.1342009550293
"67","FEMALE",40,"35-44","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",164,100,34.1022557449081
"68","MALE",59,"45-59","URBAN 100,000-200,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED","MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES","NO","NO","NO","NONE",174,67,24.4991298873458
"69","MALE",22,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",185,87,28.8446895360598
"70","MALE",35,"35-44","URBAN 100,000-200,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO","NO","NO","NO","NONE",177,77,24.1672525377186
"71","FEMALE",40,"16-24","RURAL AREAS","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE","PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO","NO","NO","NO","ACTIVE",175,61,18.6357022409603
"72","FEMALE",79,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO","NO","NO","NO","NONE",155,60,26.45441385243
"73","MALE",53,"45-59","URBAN 100,000-200,000","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY DISSATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO","YES","YES","NO","NONE",189,96,28.9438984688198
"74","MALE",51,"45-59","URBAN 500,000 AND OVER","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO","NO","NO","NO","PASSIVE",175,91,30.4567413837284
"75","MALE",88,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MOSTLY DISSATISFIED",19,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"NO","NO","NO","NO","NONE",175,78,25.6455281951967
"76","MALE",52,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED","MIXED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",4,"YES","NO","NO","NO","NONE",167,72,23.5340980308565
"77","FEMALE",51,"45-59","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO","NO","NO","NO","NONE",159,64,28.5643741251718
"78","MALE",32,"35-44","URBAN 20,000-100,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES","YES","NO","NO","NONE",179,90,25.4033263794833
"79","FEMALE",18,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO","NO","NO","NO","PASSIVE",170,63,23.2153241233042
"80","FEMALE",50,"45-59","URBAN BELOW 20,000","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",166,61,23.3883366316953
"81","MALE",20,"25-34","URBAN BELOW 20,000","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO","NO","NO","NO","ACTIVE",188,80,22.710183953685
"82","MALE",32,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO","NO","NO","NO","PASSIVE",175,81,26.4519000155328
"83","FEMALE",20,"16-24","RURAL AREAS","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO","NO","NO","NO","ACTIVE",157,53,21.7096874399576
"84","MALE",50,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES","NO","NO","NO","NONE",178,74,25.7737838406146
"85","MALE",65,"65+","RURAL AREAS","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",18,"NO","NO","NO","NO","NONE",183,84,28.8735136889301
"86","FEMALE",62,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO","NO","NO","NO","NONE",165,73,27.360747114817
"87","MALE",18,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO","NO","NO","NO","NONE",175,84,26.2237405989676
"88","FEMALE",41,"25-34","RURAL AREAS","SECONDARY","UNEMPLOYED","SINGLE","MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO","NO","NO","NO","NONE",164,73,28.6071697343682
"89","MALE",39,"25-34","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO","NO","NO","NO","NONE",182,78,24.1809087834135
"90","FEMALE",60,"60-64","RURAL AREAS","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO","NO","NO","NO","NONE",164,70,25.6301119975692
"91","FEMALE",42,"25-34","RURAL AREAS","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",170,67,24.8258785792638
"92","FEMALE",42,"35-44","URBAN 100,000-200,000","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO","NO","NO","NO","ACTIVE",169,85,30.8431749330822
"93","MALE",48,"60-64","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES","NO","NO","NO","NONE",170,71,25.8532663943772
"94","FEMALE",59,"45-59","RURAL AREAS","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",165,66,22.5319112057024
"95","FEMALE",80,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MOSTLY SATISFIED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO","NO","NO","NO","NONE",159,63,22.9847058505016
"96","MALE",20,"16-24","RURAL AREAS","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE","MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO","NO","NO","NO","NONE",169,55,19.9316694241886
"97","FEMALE",40,"35-44","RURAL AREAS","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO","NO","NO","NO","PASSIVE",166,59,21.3964961127044
"98","FEMALE",21,"16-24","RURAL AREAS","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO","NO","NO","NO","PASSIVE",164,50,18.4710232566624
"99","MALE",78,"65+","RURAL AREAS","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO","NO","NO","NO","NONE",166,68,26.619602616939
"100","FEMALE",41,"35-44","RURAL AREAS","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO","NO","NO","NO","NONE",167,74,27.7248437408322
"101","FEMALE",28,"25-34","RURAL AREAS","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","SINGLE","MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO","NO","NO","NO","ACTIVE",164,56,20.7753993587325
"102","FEMALE",44,"35-44","URBAN 100,000-200,000","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO","NO","NO","NO","PASSIVE",170,65,22.3856446771406
"103","FEMALE",49,"45-59","RURAL AREAS","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED","PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO","NO","NO","NO","NONE",164,81,30.2203173830528
