,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
10,MALE,34,45-59,"URBAN 200,000-500,000",SECONDARY,RETIRED,DIVORCED,PLEASED,2,IT`S DIFFICULT TO TELL,YES,NO,YES,12,YES,NO,NO,NO,ACTIVE,196,119,19.134950218312,0
11,MALE,16,45-59,"URBAN 20,000-100,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,WIDOWED,TERRIBLE,2,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,9,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,163,119,39.292410100997145,0
12,FEMALE,97,45-59,"URBAN 20,000-100,000",SECONDARY,UNEMPLOYED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,161,95,32.45245945247819,0
13,MALE,16,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,WIDOWED,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,NO,NO,PASSIVE,168,51,15.360304411111434,0
14,FEMALE,16,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,YES,NO,ACTIVE,168,95,39.292410100997145,0
15,MALE,16,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,TERRIBLE,21,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,163,37,32.45245945247819,0
16,FEMALE,77,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY DISSATISFIED,2,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,0,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,181,55,35.71244662529739,0
17,MALE,77,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DIVORCED,DELIGHTED,0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,12,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,167,63,18.94525288473855,0
18,FEMALE,43,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,WIDOWED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,163,63,35.72137204174285,0
19,FEMALE,77,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,UNHAPPY,0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,0,YES,NO,NO,NO,ACTIVE,139,53,15.360304411111434,0
20,FEMALE,77,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,WIDOWED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,12,NO,NO,YES,NO,NONE,181,51,39.292410100997145,0
21,MALE,63,45-59,"URBAN BELOW 20,000",SECONDARY,UNEMPLOYED,WIDOWED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,196,95,35.45969315062579,0
22,FEMALE,16,60-64,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,WIDOWED,UNHAPPY,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,YES,NO,ACTIVE,163,63,32.45245945247819,0
23,FEMALE,97,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,UNHAPPY,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,YES,NO,YES,NO,ACTIVE,196,119,15.360304411111434,0
24,MALE,63,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,NO,NO,PASSIVE,163,37,15.360307467426923,0
25,MALE,97,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,PLEASED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,0,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,196,119,32.646206092006075,0
26,FEMALE,26,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7,YES,NO,YES,NO,ACTIVE,163,63,19.134950218312,0
27,FEMALE,16,45-59,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,196,63,35.72137204174285,0
28,MALE,77,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,0,NO,NO,YES,NO,PASSIVE,191,119,32.45245945247819,0
29,MALE,16,16-24,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DIVORCED,MIXED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12,YES,YES,YES,NO,PASSIVE,163,37,32.646206092006075,0
30,MALE,85,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,12,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,172,63,32.646206092006075,0
31,MALE,16,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,163,95,39.292410100997145,0
32,FEMALE,16,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,WIDOWED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,163,51,39.292410100997145,0
33,MALE,16,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,PLEASED,21,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,0,YES,NO,NO,"YES, TO EU COUNTRY",ACTIVE,170,51,58.25718364530091,0
34,FEMALE,26,45-59,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,7,NO,NO,YES,NO,PASSIVE,196,95,15.360361971719811,0
35,MALE,26,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,WIDOWED,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,0,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,152,63,32.646206092006075,0
36,FEMALE,77,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,12,YES,NO,NO,NO,ACTIVE,168,37,35.72137204174285,0
37,MALE,16,65+,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,LEGALLY SEPARATED,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,163,51,12.962962962962962,0
38,MALE,97,45-59,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,YES,NO,NO,NO,PASSIVE,196,150,12.962962962962962,0
39,FEMALE,77,35-44,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,7,YES,NO,YES,NO,ACTIVE,163,63,15.360304411111434,0
40,MALE,16,45-59,"URBAN 100,000-200,000",SECONDARY,UNEMPLOYED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,168,119,58.25718364530091,0
41,FEMALE,26,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,7,YES,NO,NO,NO,PASSIVE,196,63,35.72137204174285,0
42,FEMALE,97,65+,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,YES,NO,ACTIVE,170,37,12.962962962962962,0
43,MALE,26,45-59,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,LEGALLY SEPARATED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,YES,YES,NO,PASSIVE,161,63,32.646206092006075,0
44,FEMALE,16,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,7,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,163,95,39.292410100997145,0
45,FEMALE,16,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,FARMER,SINGLE,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,0,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,196,70,18.668109941530133,0
46,MALE,63,65+,"URBAN 200,000-500,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,DIVORCED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,0,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,196,63,32.646206092006075,0
47,MALE,77,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,NO,NO,ACTIVE,161,95,32.646206092006075,0
48,MALE,26,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,196,63,39.292410100997145,0
49,FEMALE,16,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7,NO,NO,YES,NO,PASSIVE,163,37,19.135035523266748,0
50,FEMALE,16,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,TERRIBLE,21,IT`S DIFFICULT TO TELL,YES,YES,YES,7,NO,NO,YES,NO,PASSIVE,196,63,12.962962962962962,0
51,FEMALE,60,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,NO,ACTIVE,168,51,15.360304411111434,0
52,FEMALE,26,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,DELIGHTED,0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,12,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,196,55,19.134950218312,0
53,FEMALE,62,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DIVORCED,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,YES,NO,NO,NO,ACTIVE,196,95,18.94525288473855,0
54,MALE,26,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,2,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,0,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,170,37,58.25718364530091,0
55,MALE,26,45-59,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,7,NO,NO,YES,NO,PASSIVE,163,37,18.638517755453947,0
56,MALE,16,45-59,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,7,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,163,85,32.646206092006075,0
57,FEMALE,63,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,NO,NO,PASSIVE,181,63,19.134951419790234,0
58,FEMALE,16,65+,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,TERRIBLE,10,IT`S DIFFICULT TO TELL,YES,YES,YES,11,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,163,51,19.134950218312,0
59,FEMALE,26,60-64,RURAL AREAS,SECONDARY,UNEMPLOYED,MARRIED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,NO,ACTIVE,161,63,15.360304411111434,0
60,MALE,43,45-59,"URBAN 100,000-200,000",SECONDARY,UNEMPLOYED,MARRIED,PLEASED,10,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,7,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,163,85,19.134950218312,0
61,MALE,97,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7,NO,NO,YES,NO,PASSIVE,163,63,32.45245945247819,0
62,FEMALE,77,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,12,NO,NO,NO,NO,PASSIVE,196,95,18.94525288473855,0
63,FEMALE,16,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,UNEMPLOYED,WIDOWED,MOSTLY DISSATISFIED,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,196,63,21.18133197923032,0
64,MALE,43,16-24,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,163,63,32.45245945247819,0
65,MALE,16,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,TERRIBLE,21,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,0,YES,NO,YES,NO,PASSIVE,163,63,19.134959830137888,0
66,FEMALE,16,35-44,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,UNHAPPY,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,0,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,181,95,18.638531949149833,0
67,MALE,77,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MOSTLY DISSATISFIED,0,IT`S DIFFICULT TO TELL,NO,NO,YES,0,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,170,63,12.962962962962962,0
68,MALE,26,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,WIDOWED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,7,YES,YES,NO,NO,PASSIVE,167,37,15.360304411111434,0
69,FEMALE,77,25-34,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,0,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,163,95,58.25718364530091,0
70,FEMALE,63,65+,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,MARRIED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,YES,NO,YES,NO,PASSIVE,196,63,15.360304411111434,0
71,MALE,26,45-59,"URBAN 100,000-200,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,WIDOWED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,YES,YES,0,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,196,51,19.134950218312,0
72,MALE,16,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,NO,NO,YES,NO,ACTIVE,196,95,12.962962962962962,0
73,FEMALE,16,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,YES,YES,YES,NO,NONE,196,95,15.360304411111434,0
74,FEMALE,16,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,21,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,181,119,12.962962962962962,0
75,MALE,26,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DIVORCED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,0,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,196,95,58.25718364530091,0
76,FEMALE,97,65+,RURAL AREAS,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DIVORCED,MIXED,0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,7,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,163,119,18.638517755453947,0
77,MALE,26,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,170,63,12.962962962962962,0
78,MALE,77,16-24,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,WIDOWED,MOSTLY DISSATISFIED,21,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,12,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,161,37,32.64614347275952,0
79,MALE,16,45-59,"URBAN 200,000-500,000",SECONDARY,FARMER,LEGALLY SEPARATED,TERRIBLE,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,7,NO,NO,YES,NO,ACTIVE,163,119,12.962962962962962,0
80,FEMALE,26,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,NO,NO,YES,NO,PASSIVE,161,119,18.94525288473855,0
81,FEMALE,97,25-34,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,0,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,163,63,32.45245945247819,0
82,MALE,16,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,170,63,32.646206092006075,0
83,FEMALE,16,65+,"URBAN 20,000-100,000",SECONDARY,UNEMPLOYED,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,0,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,196,95,15.360304411111434,0
84,FEMALE,26,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,YES,NO,PASSIVE,196,63,15.360304411111434,0
85,MALE,16,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,RETIRED,LEGALLY SEPARATED,PLEASED,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,12,NO,NO,NO,NO,PASSIVE,163,51,32.646206092006075,0
86,MALE,26,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,0,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,196,51,18.94525288473855,0
87,FEMALE,26,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,RETIRED,WIDOWED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,163,95,35.72137204174285,0
88,FEMALE,16,16-24,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,MIXED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,152,63,15.360304411111434,0
89,FEMALE,16,45-59,RURAL AREAS,SECONDARY,SELF-EMPLOYED,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,YES,NO,ACTIVE,163,63,12.962962962962962,0
90,MALE,16,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,LEGALLY SEPARATED,UNHAPPY,0,IT`S DIFFICULT TO TELL,NO,YES,YES,12,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,119,12.962962962962962,0
91,FEMALE,63,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,YES,NO,PASSIVE,168,95,35.72137204174285,0
92,MALE,16,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,YES,NO,YES,NO,ACTIVE,170,119,58.25718364530091,0
93,FEMALE,26,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,FARMER,LEGALLY SEPARATED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,YES,NO,YES,NO,PASSIVE,196,119,39.292410100997145,0
