,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
13,MALE,53,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2,NO,NO,YES,NO,NONE,176,57,24.379934548137143,0
14,FEMALE,51,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MIXED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,2,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,178,39,32.24757056531461,0
15,MALE,28,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,SINGLE,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,2,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,178,78,34.71970948970729,0
16,FEMALE,53,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,3,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,3,NO,NO,NO,NO,ACTIVE,176,48,31.703474221840086,0
17,MALE,24,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,TERRIBLE,3,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,23,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,180,98,26.96453998057808,0
18,MALE,68,60-64,RURAL AREAS,SECONDARY,RETIRED,DE FACTO SEPARATED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,0,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,157,50,31.772758515605656,0
19,MALE,25,45-59,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,166,106,32.77848377021558,0
20,MALE,27,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,PLEASED,7,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,23,NO,YES,YES,NO,PASSIVE,157,89,28.173964150216698,0
21,MALE,38,16-24,"URBAN BELOW 20,000",SECONDARY,RETIRED,DIVORCED,MOSTLY SATISFIED,3,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,26,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,180,73,30.73191225866848,0
22,FEMALE,70,65+,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY SATISFIED,14,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,181,95,25.295790190150374,0
23,FEMALE,85,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,165,90,35.38971225952929,0
24,MALE,81,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,PLEASED,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9,YES,NO,NO,NO,PASSIVE,168,71,26.0592275410757,0
25,FEMALE,64,35-44,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,RETIRED,DIVORCED,DELIGHTED,7,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,5,NO,YES,YES,NO,NONE,145,84,39.09673215431694,0
26,MALE,75,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,DELIGHTED,2,IT`S DIFFICULT TO TELL,YES,YES,NO,2,YES,YES,NO,NO,PASSIVE,177,93,29.316908210188704,0
27,FEMALE,61,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,13,YES,NO,YES,NO,ACTIVE,170,86,41.74458513249199,0
28,MALE,68,60-64,"URBAN 200,000-500,000",SECONDARY,FARMER,DIVORCED,DELIGHTED,4,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,9,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,165,84,23.536681441576732,0
29,MALE,26,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,DE FACTO SEPARATED,MIXED,9,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,10,YES,YES,YES,NO,PASSIVE,172,120,26.51311050141231,0
30,MALE,50,35-44,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,LEGALLY SEPARATED,TERRIBLE,3,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,4,NO,NO,NO,"YES, TO EU COUNTRY",NONE,156,81,36.958453322842324,0
31,MALE,87,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,2,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,3,NO,YES,YES,NO,PASSIVE,177,64,35.61157170834125,0
32,MALE,59,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,MIXED,6,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,1,YES,NO,YES,"YES, TO EU COUNTRY",NONE,173,63,29.122768768184052,0
33,FEMALE,49,35-44,"URBAN 200,000-500,000",SECONDARY,SELF-EMPLOYED,WIDOWED,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,159,52,39.74919715423868,0
34,FEMALE,91,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,YES,NO,YES,NO,NONE,158,98,25.00520146086102,0
35,MALE,47,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,SINGLE,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,NO,NO,YES,"YES, TO EU COUNTRY",NONE,173,43,20.719031033034735,0
36,FEMALE,30,60-64,"URBAN 500,000 AND OVER",SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,YES,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,163,75,30.101631748774217,0
37,MALE,16,25-34,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,2,YES,YES,NO,NO,PASSIVE,166,73,31.071055280628773,0
38,FEMALE,27,65+,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,DE FACTO SEPARATED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,16,YES,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,170,90,37.95589578113354,0
39,FEMALE,18,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,DE FACTO SEPARATED,DELIGHTED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,9,NO,NO,YES,NO,ACTIVE,159,98,27.8560950692067,0
40,FEMALE,77,16-24,RURAL AREAS,SECONDARY,UNEMPLOYED,SINGLE,MIXED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,17,NO,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,160,80,22.69918379508096,0
41,MALE,88,16-24,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,DELIGHTED,2,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,19,NO,YES,NO,NO,PASSIVE,197,57,42.669717810973076,0
42,MALE,74,65+,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,UNHAPPY,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,YES,NO,NO,NO,NONE,184,89,35.69738837128443,0
43,MALE,61,16-24,"URBAN 100,000-200,000",SECONDARY,RETIRED,LEGALLY SEPARATED,PLEASED,7,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,2,YES,NO,NO,"YES, TO EU COUNTRY",NONE,179,74,32.319041279975806,0
44,MALE,87,60-64,"URBAN 100,000-200,000",SECONDARY,RETIRED,LEGALLY SEPARATED,DELIGHTED,5,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,7,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,86,21.218263445018106,0
45,MALE,81,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,172,65,20.617823985178955,0
46,FEMALE,44,60-64,"URBAN 500,000 AND OVER",SECONDARY,LONG-TERM SICK/DISABLED,DIVORCED,UNHAPPY,5,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,1,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,157,71,26.124591629821133,0
47,MALE,54,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,10,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,171,59,25.073010146595962,0
48,MALE,48,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,UNHAPPY,1,IT`S DIFFICULT TO TELL,NO,YES,YES,4,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,165,54,31.36660301181808,0
49,MALE,73,65+,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MOSTLY DISSATISFIED,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,16,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,182,62,26.330524347184387,0
50,MALE,51,25-34,"URBAN 100,000-200,000",SECONDARY,UNEMPLOYED,LEGALLY SEPARATED,PLEASED,0,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,18,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,172,55,35.04972191971337,0
51,MALE,44,25-34,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,RETIRED,SINGLE,UNHAPPY,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,12,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,170,67,31.12694393101914,0
52,FEMALE,51,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,0,YES,YES,NO,"YES, TO EU COUNTRY",NONE,183,56,27.605505986717848,0
53,MALE,61,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,FARMER,DE FACTO SEPARATED,PLEASED,8,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,8,YES,NO,NO,"YES, TO EU COUNTRY",NONE,166,116,28.074867991779847,0
54,FEMALE,75,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5,YES,YES,YES,"YES, TO EU COUNTRY",NONE,181,80,19.31701227888953,0
55,MALE,55,45-59,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,1,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,185,99,38.79732048901147,0
56,MALE,80,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,DELIGHTED,1,IT`S DIFFICULT TO TELL,NO,NO,YES,5,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,173,69,37.20497142580228,0
57,MALE,26,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DIVORCED,MOSTLY SATISFIED,1,IT`S DIFFICULT TO TELL,NO,NO,YES,0,NO,YES,YES,"YES, TO EU COUNTRY",PASSIVE,155,63,32.857403594147684,0
58,FEMALE,48,35-44,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,MOSTLY DISSATISFIED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,YES,NO,NO,"YES, TO EU COUNTRY",NONE,165,71,21.65065316113401,0
59,MALE,39,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,WIDOWED,UNHAPPY,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,11,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,184,78,44.99373595802922,0
60,FEMALE,42,16-24,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,DE FACTO SEPARATED,MIXED,7,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,30,NO,NO,NO,NO,ACTIVE,186,77,24.953374852506197,0
61,MALE,43,45-59,"URBAN 200,000-500,000",SECONDARY,PUPIL OR STUDENT,WIDOWED,MOSTLY SATISFIED,5,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,18,YES,YES,YES,NO,ACTIVE,173,76,26.966172520349662,0
62,MALE,58,35-44,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,9,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,13,NO,NO,NO,"YES, TO EU COUNTRY",NONE,172,86,38.2206694102897,0
63,FEMALE,67,25-34,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,DELIGHTED,6,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,173,70,29.236578275415987,0
64,MALE,89,45-59,"URBAN 200,000-500,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,DELIGHTED,19,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,11,YES,NO,YES,NO,PASSIVE,163,61,32.98335405667598,0
65,MALE,47,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,WIDOWED,UNHAPPY,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,21,YES,YES,NO,NO,ACTIVE,162,79,50.11957785184627,0
66,FEMALE,23,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,FARMER,DIVORCED,TERRIBLE,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,5,YES,NO,YES,NO,PASSIVE,179,85,30.18912099701879,0
67,FEMALE,51,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,5,YES,NO,YES,NO,NONE,168,64,28.15450509708389,0
68,MALE,61,60-64,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,MARRIED,TERRIBLE,5,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,10,NO,NO,NO,NO,NONE,168,73,41.004262321582075,0
69,FEMALE,71,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,DELIGHTED,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,1,NO,NO,YES,NO,PASSIVE,158,41,30.206524344450116,0
70,MALE,38,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,7,NO,YES,YES,NO,NONE,169,92,46.18635365591321,0
71,FEMALE,60,65+,"URBAN 100,000-200,000",SECONDARY,RETIRED,LEGALLY SEPARATED,UNHAPPY,4,IT`S DIFFICULT TO TELL,YES,YES,YES,10,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,170,79,38.92037526341643,0
72,MALE,76,25-34,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,DELIGHTED,8,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,19,YES,YES,YES,NO,NONE,166,92,39.27500337129549,0
73,FEMALE,16,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,LEGALLY SEPARATED,UNHAPPY,1,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,33,YES,NO,YES,NO,PASSIVE,193,75,33.4859656953181,0
74,MALE,59,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,LEGALLY SEPARATED,MIXED,5,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,6,NO,YES,YES,NO,ACTIVE,162,96,46.78421702302079,0
75,MALE,48,16-24,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DIVORCED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,35,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,161,100,28.969905220802076,0
76,FEMALE,55,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,16,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,19,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,171,76,40.31407807152538,0
77,MALE,28,16-24,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,UNHAPPY,4,IT`S DIFFICULT TO TELL,NO,NO,YES,31,YES,YES,YES,"YES, TO EU COUNTRY",PASSIVE,165,86,21.10195413370937,0
78,MALE,66,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,0,IT`S DIFFICULT TO TELL,NO,YES,YES,12,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,169,88,37.63490317379623,0
79,MALE,33,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,UNHAPPY,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,YES,YES,YES,NO,PASSIVE,182,91,40.61912425609638,0
80,MALE,51,45-59,"URBAN 100,000-200,000",SECONDARY,RETIRED,DIVORCED,PLEASED,5,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,19,NO,YES,YES,"YES, TO EU COUNTRY",PASSIVE,178,71,51.65366407315316,0
81,FEMALE,54,35-44,"URBAN 200,000-500,000",SECONDARY,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,22,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,159,77,21.90807677882797,0
82,FEMALE,51,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,UNEMPLOYED,DIVORCED,MIXED,17,IT`S DIFFICULT TO TELL,YES,NO,YES,10,YES,YES,YES,NO,PASSIVE,151,58,32.55895930411908,0
83,FEMALE,57,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,SINGLE,MOSTLY SATISFIED,12,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,14,NO,NO,YES,"YES, TO EU COUNTRY",NONE,178,66,28.493758155713056,0
84,FEMALE,28,16-24,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,SINGLE,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,NO,YES,YES,"YES, TO EU COUNTRY",NONE,156,101,30.311903219368336,0
85,FEMALE,75,16-24,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,0,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,174,74,30.19505750802063,0
86,FEMALE,92,65+,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,PLEASED,5,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,4,NO,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,174,98,25.83686205298156,0
87,FEMALE,56,60-64,"URBAN 20,000-100,000",SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,DELIGHTED,6,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,190,67,29.280076307634125,0
88,FEMALE,32,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,MOSTLY DISSATISFIED,12,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,34,YES,NO,NO,"YES, TO EU COUNTRY",NONE,164,77,35.337758905331576,0
89,MALE,52,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,UNEMPLOYED,LEGALLY SEPARATED,MIXED,6,IT`S DIFFICULT TO TELL,YES,NO,YES,9,NO,YES,YES,NO,NONE,175,71,40.78191584826516,0
90,FEMALE,45,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,TERRIBLE,4,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,26,NO,YES,YES,NO,NONE,171,98,28.75065045494352,0
91,FEMALE,45,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,LEGALLY SEPARATED,DELIGHTED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,20,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,159,68,37.695594439978244,0
92,MALE,39,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DIVORCED,DELIGHTED,4,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,10,YES,YES,NO,NO,NONE,165,49,24.849162870299423,0
93,MALE,84,45-59,"URBAN BELOW 20,000",SECONDARY,SELF-EMPLOYED,SINGLE,MOSTLY SATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,176,82,30.66521514137435,0
