,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
10,FEMALE,56,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,NO,NO,NO,NO,NONE,166,55,24.43552361526642,0
11,MALE,39,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,TERRIBLE,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,NO,NO,NO,NONE,178,87,18.92299470317181,0
12,MALE,16,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12,NO,YES,YES,NO,ACTIVE,162,59,35.674394429320124,0
13,MALE,43,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,RETIRED,SINGLE,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,166,79,20.827065008947265,0
14,MALE,53,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,11,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,3,NO,YES,NO,NO,ACTIVE,171,137,20.773054169120655,0
15,FEMALE,22,65+,RURAL AREAS,POST-SECONDARY OR HIGHER,RETIRED,LEGALLY SEPARATED,TERRIBLE,5,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,28,YES,NO,NO,NO,NONE,163,77,20.545915423990632,0
16,FEMALE,22,25-34,RURAL AREAS,SECONDARY,UNEMPLOYED,MARRIED,UNHAPPY,20,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,32,NO,NO,NO,NO,NONE,179,77,21.858601907769945,0
17,MALE,20,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,YES,NO,NO,NONE,169,71,26.53731900462586,0
18,FEMALE,64,35-44,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,UNHAPPY,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,181,97,26.04259560378146,0
19,FEMALE,79,25-34,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,LEGALLY SEPARATED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,0,NO,NO,NO,NO,NONE,168,43,30.49862676115695,0
20,FEMALE,57,45-59,RURAL AREAS,SECONDARY,RETIRED,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0,YES,NO,NO,NO,NONE,181,59,24.88460804347112,0
21,FEMALE,54,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,164,65,20.75025206653111,0
22,FEMALE,51,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,18,YES,NO,NO,NO,PASSIVE,160,60,27.586677214201494,0
23,FEMALE,26,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MIXED,7,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,1,NO,NO,YES,NO,NONE,178,95,32.379938508715576,0
24,MALE,37,16-24,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,NO,NO,NO,NO,PASSIVE,174,63,31.57204196447574,0
25,FEMALE,37,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,RETIRED,SINGLE,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,NO,NO,NO,NONE,170,135,18.188009101280617,0
26,MALE,50,35-44,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY SATISFIED,14,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,NO,NONE,178,58,25.43451717549143,0
27,FEMALE,38,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,23,NO,NO,NO,NO,ACTIVE,165,71,27.993542715494698,0
28,MALE,59,65+,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,165,74,19.284562169215203,0
29,MALE,43,25-34,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,10,NO,NO,NO,NO,NONE,178,92,22.647741877011573,0
30,MALE,31,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,YES,NO,NO,NO,NONE,165,64,22.36209198765831,0
31,FEMALE,75,45-59,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,169,58,25.136075371263853,0
32,MALE,62,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,UNHAPPY,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,NO,NO,NO,NONE,149,67,27.707762807832818,0
33,FEMALE,39,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,SINGLE,MOSTLY DISSATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,YES,NO,NO,NONE,165,92,33.188248645757106,0
34,FEMALE,39,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,MIXED,2,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,0,YES,YES,NO,NO,ACTIVE,186,76,30.031211327173143,0
35,FEMALE,43,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,16,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,25,NO,NO,NO,NO,NONE,162,70,25.74114950088009,0
36,FEMALE,51,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MIXED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,180,81,21.22349512134094,0
37,FEMALE,43,45-59,RURAL AREAS,SECONDARY,SELF-EMPLOYED,MARRIED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,7,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,180,71,19.57752324795502,0
38,FEMALE,51,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,6,NO,NO,NO,"YES, TO EU COUNTRY",NONE,156,86,27.66268424101482,0
39,FEMALE,69,45-59,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,"YES, TO EU COUNTRY",NONE,154,63,23.046024091438596,0
40,MALE,31,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,SINGLE,MOSTLY SATISFIED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,1,NO,NO,NO,NO,NONE,176,108,28.735497411689945,0
41,FEMALE,20,60-64,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,25,NO,NO,NO,NO,NONE,165,59,21.723438902195852,0
42,FEMALE,32,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,3,YES,NO,NO,NO,NONE,152,89,30.819567379383326,0
43,FEMALE,24,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,4,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,173,65,42.22389234158459,0
44,MALE,36,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,13,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,3,YES,YES,NO,"YES, TO EU COUNTRY",NONE,169,83,22.8377924858688,0
45,MALE,43,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,MOSTLY SATISFIED,0,IT`S DIFFICULT TO TELL,YES,YES,YES,5,NO,NO,NO,NO,NONE,157,75,23.32826265385185,0
46,FEMALE,34,35-44,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY DISSATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,21,NO,NO,NO,NO,NONE,164,50,26.604550485581736,0
47,FEMALE,52,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,NO,NO,NO,NO,NONE,169,116,24.365994899354142,0
48,MALE,33,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,5,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,5,YES,NO,NO,NO,NONE,157,102,30.854364621869138,0
49,MALE,52,35-44,RURAL AREAS,SECONDARY,FARMER,SINGLE,MIXED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,3,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,176,59,17.593155764982466,0
50,FEMALE,61,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,9,IT`S DIFFICULT TO TELL,YES,YES,YES,6,NO,NO,NO,NO,NONE,163,78,21.018131193934842,0
51,FEMALE,30,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MOSTLY DISSATISFIED,7,IT`S DIFFICULT TO TELL,YES,NO,NO,4,NO,NO,NO,NO,PASSIVE,168,66,28.035213447103985,0
52,FEMALE,67,65+,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,YES,NO,NO,NO,NONE,165,86,24.222809854279056,0
53,FEMALE,43,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,PLEASED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,11,NO,NO,NO,NO,ACTIVE,173,79,29.08440769304121,0
54,FEMALE,76,60-64,RURAL AREAS,SECONDARY,RETIRED,MARRIED,PLEASED,1,IT`S DIFFICULT TO TELL,YES,YES,YES,3,YES,NO,NO,NO,NONE,173,65,34.804457470516276,0
55,MALE,28,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,17,NO,NO,NO,NO,ACTIVE,185,86,25.029421725858523,0
56,FEMALE,59,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,6,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5,NO,NO,NO,NO,ACTIVE,164,49,24.411816558007416,0
57,FEMALE,29,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,MOSTLY SATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,162,88,16.306398557759948,0
58,MALE,58,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY DISSATISFIED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,5,NO,NO,NO,"YES, TO EU COUNTRY",NONE,183,79,24.75412670994738,0
59,FEMALE,56,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,PLEASED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,28,NO,NO,NO,NO,NONE,172,65,22.324427083632827,0
60,MALE,17,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,RETIRED,LEGALLY SEPARATED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1,NO,NO,YES,NO,NONE,169,99,22.39820882988749,0
61,FEMALE,73,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0,NO,NO,NO,NO,NONE,159,85,20.445601801087584,0
62,MALE,39,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,5,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,171,53,21.634573786105797,0
63,FEMALE,29,45-59,"URBAN 100,000-200,000",SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,167,84,26.076158099573945,0
64,FEMALE,57,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,NO,NO,NO,NO,NONE,166,52,28.601263543654817,0
65,FEMALE,22,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY DISSATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,21,NO,NO,NO,NO,NONE,161,64,28.614890297129218,0
66,FEMALE,16,45-59,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,14,IT`S DIFFICULT TO TELL,NO,NO,YES,24,YES,NO,NO,NO,NONE,172,90,28.93945456763581,0
67,FEMALE,17,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,21,NO,NO,NO,NO,ACTIVE,166,85,18.01499338580361,0
68,MALE,30,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,YES,NO,NO,NONE,166,57,20.17624900522419,0
69,FEMALE,28,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,NO,NO,NO,NONE,167,92,23.944966697093488,0
70,FEMALE,58,16-24,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,NO,NONE,165,79,27.236801812095095,0
71,MALE,82,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,UNHAPPY,7,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,YES,NO,NO,NONE,181,100,21.59148349972753,0
72,FEMALE,47,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MOSTLY DISSATISFIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,NO,NO,NO,NONE,164,63,20.170594539146382,0
73,MALE,21,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,6,IT`S DIFFICULT TO TELL,YES,NO,YES,4,NO,NO,NO,NO,NONE,165,67,17.54160390705615,0
74,FEMALE,55,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,7,NO,NO,NO,"YES, TO EU COUNTRY",NONE,157,68,22.86751986313544,0
75,FEMALE,49,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,RETIRED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,NO,NO,NO,NONE,163,54,25.868347493596733,0
76,FEMALE,42,25-34,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,NO,NO,NO,ACTIVE,167,92,15.786981109644938,0
77,FEMALE,61,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,NO,NO,NO,NONE,157,80,28.7031998554592,0
78,MALE,59,45-59,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,11,NO,NO,NO,NO,ACTIVE,163,133,26.314116501719614,0
79,FEMALE,52,16-24,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,NO,NO,NO,NONE,185,71,43.67352409380078,0
80,FEMALE,55,45-59,RURAL AREAS,SECONDARY,RETIRED,WIDOWED,DELIGHTED,13,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,11,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,169,69,28.228344356709872,0
81,FEMALE,55,16-24,RURAL AREAS,SECONDARY,RETIRED,WIDOWED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,YES,NO,NO,NO,NONE,163,71,19.144332183817657,0
82,MALE,51,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,NO,NO,NO,NONE,160,49,19.813991604664643,0
83,FEMALE,56,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,8,YES,NO,NO,NO,ACTIVE,163,68,24.64433293600292,0
84,FEMALE,47,16-24,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,NO,NO,NO,NONE,175,91,21.29647855455269,0
85,MALE,29,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,172,75,16.66216094805571,0
86,FEMALE,48,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,20,NO,NO,NO,NO,NONE,165,52,31.501538189592672,0
87,FEMALE,45,35-44,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,18,YES,NO,NO,NO,PASSIVE,167,96,25.909371907020468,0
88,FEMALE,52,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,9,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,3,NO,YES,NO,NO,NONE,173,64,25.739766398854172,0
89,FEMALE,59,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,MIXED,5,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,39,NO,NO,NO,NO,NONE,165,59,18.16757393427542,0
90,FEMALE,26,16-24,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,4,NO,YES,NO,NO,NONE,164,63,26.35690387078538,0
91,FEMALE,61,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5,NO,NO,NO,NO,NONE,165,92,29.821655981653613,0
92,FEMALE,50,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,NO,NO,NO,NONE,165,75,21.01264842332927,0
93,FEMALE,20,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,8,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,10,NO,NO,NO,NO,NONE,169,110,23.43019238864999,0
94,FEMALE,59,65+,RURAL AREAS,SECONDARY,RETIRED,SINGLE,MOSTLY SATISFIED,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,167,87,19.912251316494583,0
95,MALE,36,16-24,"URBAN 100,000-200,000",SECONDARY,RETIRED,SINGLE,MOSTLY DISSATISFIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,NO,NO,NO,NONE,153,74,29.015805459810153,0
96,FEMALE,16,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,4,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,183,79,30.070871202609617,0
97,MALE,25,16-24,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,0,NO,YES,YES,NO,NONE,163,93,29.317181592074498,0
98,FEMALE,37,65+,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,SINGLE,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,158,71,32.938971866039246,0
99,FEMALE,33,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,LEGALLY SEPARATED,TERRIBLE,6,IT`S DIFFICULT TO TELL,YES,YES,YES,4,YES,NO,NO,NO,NONE,156,58,25.277930468211004,0
