,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
28,MALE,45,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,166,81,50.34980531457618,0
29,MALE,34,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,6,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,178,89,17.642316488271803,0
30,MALE,27,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,MIXED,13,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,11,YES,YES,YES,NO,NONE,171,82,29.664921769799363,0
31,MALE,67,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,WIDOWED,TERRIBLE,19,IT`S DIFFICULT TO TELL,NO,YES,NO,13,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,175,74,26.461227918684806,0
32,MALE,66,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,UNHAPPY,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,5,YES,NO,YES,"YES, TO EU COUNTRY",NONE,158,66,36.2344040905965,0
33,MALE,16,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,SINGLE,MOSTLY DISSATISFIED,8,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,18,NO,YES,YES,"YES, TO EU COUNTRY",NONE,163,63,33.76718158040271,0
34,MALE,41,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,MIXED,2,IT`S DIFFICULT TO TELL,NO,NO,NO,28,YES,YES,NO,NO,ACTIVE,177,79,27.363121911915485,0
35,FEMALE,77,16-24,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,TERRIBLE,17,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,17,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,178,72,30.39319424447522,0
36,FEMALE,60,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,MIXED,17,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,4,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,194,114,33.24133918032349,0
37,MALE,40,45-59,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,SELF-EMPLOYED,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,9,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,188,77,33.27586155484464,0
38,FEMALE,57,60-64,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,11,NO,NO,YES,"YES, TO EU COUNTRY",NONE,155,76,38.378058473956116,0
39,MALE,79,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,TERRIBLE,14,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,21,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,162,49,39.42999361383048,0
40,MALE,52,16-24,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,5,YES,YES,YES,NO,PASSIVE,175,46,29.013700472436774,0
41,FEMALE,24,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,31,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,184,67,29.133801995053716,0
42,FEMALE,33,35-44,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,20,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,20,YES,NO,YES,"YES, TO EU COUNTRY",NONE,178,101,33.94227347315875,0
43,MALE,36,16-24,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,6,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,3,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,177,61,29.17109190158751,0
44,MALE,46,25-34,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,3,YES,YES,NO,"YES, TO EU COUNTRY",NONE,162,71,31.81402797867062,0
45,MALE,65,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,MOSTLY DISSATISFIED,16,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,13,NO,YES,NO,NO,ACTIVE,160,88,22.906363062104173,0
46,FEMALE,16,35-44,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,24,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,164,71,32.84912583267989,0
47,MALE,46,35-44,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,7,IT`S DIFFICULT TO TELL,NO,YES,YES,20,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,170,97,39.64463004841861,0
48,MALE,53,16-24,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,TERRIBLE,4,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,9,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,159,78,29.7549208363301,0
49,MALE,88,35-44,RURAL AREAS,SECONDARY,FARMER,WIDOWED,MIXED,9,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,0,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,184,71,27.638234353392427,0
50,FEMALE,74,65+,"URBAN 100,000-200,000",SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,TERRIBLE,14,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,22,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,167,81,23.609492018246705,0
51,FEMALE,64,65+,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,LEGALLY SEPARATED,MOSTLY DISSATISFIED,11,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,4,NO,NO,NO,NO,PASSIVE,156,68,23.629351208502364,0
52,MALE,64,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,159,80,28.92695462507703,0
53,MALE,60,60-64,"URBAN 500,000 AND OVER",SECONDARY,SELF-EMPLOYED,MARRIED,TERRIBLE,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,10,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,176,66,24.10733957727713,0
54,MALE,74,60-64,RURAL AREAS,SECONDARY,RETIRED,DE FACTO SEPARATED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,YES,YES,5,YES,YES,YES,NO,ACTIVE,169,66,28.53600771418235,0
55,MALE,79,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,FARMER,SINGLE,TERRIBLE,12,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,17,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,69,36.28290886933618,0
56,FEMALE,47,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,PLEASED,8,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,159,40,34.5302279615611,0
57,MALE,28,45-59,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,1,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,10,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,85,24.026276403559827,0
58,MALE,28,16-24,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,UNEMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,7,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,2,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,202,88,37.120135089409025,0
59,FEMALE,58,45-59,"URBAN 100,000-200,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,13,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,30,YES,NO,NO,NO,NONE,176,100,30.23188490543482,0
60,MALE,16,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,FARMER,LEGALLY SEPARATED,UNHAPPY,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,38,YES,NO,YES,NO,ACTIVE,166,83,25.176247714275874,0
61,FEMALE,56,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,7,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,40,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,160,80,31.403355020897077,0
62,MALE,40,35-44,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,WIDOWED,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,169,63,50.2041225552503,0
63,FEMALE,48,25-34,"URBAN 200,000-500,000",SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,PLEASED,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,38,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,68,22.14607703247372,0
64,MALE,32,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DE FACTO SEPARATED,MOSTLY DISSATISFIED,7,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,7,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,174,80,27.004576329150396,0
65,MALE,42,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,2,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,23,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,166,64,27.07129287564879,0
66,MALE,23,45-59,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,TERRIBLE,2,IT`S DIFFICULT TO TELL,NO,NO,NO,24,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,178,90,38.74950478880186,0
67,FEMALE,87,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,DE FACTO SEPARATED,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,18,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,157,64,24.340906579295225,0
68,MALE,42,45-59,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,21,YES,YES,YES,NO,NONE,172,61,25.171942291715776,0
69,MALE,69,25-34,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,DIVORCED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,66,YES,NO,YES,"YES, TO EU COUNTRY",NONE,176,71,26.354185104773666,0
70,FEMALE,29,16-24,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,4,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,0,NO,NO,YES,NO,ACTIVE,161,107,36.08348160347446,0
71,MALE,55,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY DISSATISFIED,6,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,14,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,161,86,26.71815039055574,0
72,FEMALE,42,25-34,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,17,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,7,YES,NO,YES,NO,ACTIVE,159,67,17.97581734708394,0
73,MALE,37,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,UNHAPPY,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,5,NO,NO,YES,NO,NONE,166,73,25.136837483262102,0
74,FEMALE,62,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,SINGLE,MOSTLY SATISFIED,3,IT`S DIFFICULT TO TELL,NO,NO,YES,9,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,165,69,31.01753010038394,0
75,FEMALE,54,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,RETIRED,MARRIED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,17,NO,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,160,60,34.33098256377707,0
76,FEMALE,55,25-34,"URBAN 200,000-500,000",SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,14,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,7,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,178,80,27.895040374340056,0
77,FEMALE,65,60-64,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,FARMER,MARRIED,MIXED,15,IT`S DIFFICULT TO TELL,NO,YES,YES,1,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,165,78,33.34800994924211,0
78,MALE,21,45-59,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,TERRIBLE,5,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,13,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,161,122,29.97352256807595,0
79,FEMALE,74,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,FARMER,DIVORCED,PLEASED,17,IT`S DIFFICULT TO TELL,NO,NO,NO,10,NO,YES,NO,"YES, TO NON-EU COUNTRY",NONE,178,50,24.41544482054156,0
80,FEMALE,43,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,WIDOWED,DELIGHTED,16,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,14,YES,YES,NO,"YES, TO EU COUNTRY",ACTIVE,156,75,22.565603233169114,0
81,FEMALE,45,16-24,"URBAN 20,000-100,000",SECONDARY,RETIRED,WIDOWED,MIXED,4,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,7,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,150,79,32.646316395459436,0
82,MALE,62,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,DIVORCED,DELIGHTED,3,IT`S DIFFICULT TO TELL,NO,YES,YES,20,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,177,52,26.949199758958045,0
83,MALE,72,35-44,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,15,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,8,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,165,94,27.091721052689955,0
84,FEMALE,20,16-24,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,20,YES,YES,YES,"YES, TO EU COUNTRY",NONE,163,86,22.358137768441917,0
85,MALE,56,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,TERRIBLE,2,IT`S DIFFICULT TO TELL,NO,YES,YES,5,NO,NO,NO,"YES, TO EU COUNTRY",NONE,174,72,32.44080144062497,0
86,MALE,37,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,12,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,22,YES,YES,YES,"YES, TO EU COUNTRY",NONE,165,67,29.34433029223355,0
87,FEMALE,48,35-44,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MIXED,4,IT`S DIFFICULT TO TELL,NO,YES,NO,20,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,173,66,27.821120475082438,0
88,FEMALE,68,35-44,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DE FACTO SEPARATED,TERRIBLE,16,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,31,YES,YES,NO,"YES, TO EU COUNTRY",NONE,176,56,21.489856513255045,0
89,FEMALE,66,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,MIXED,5,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,28,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,166,74,25.1197889314289,0
90,FEMALE,21,16-24,"URBAN 200,000-500,000",SECONDARY,SELF-EMPLOYED,DIVORCED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,18,YES,YES,NO,"YES, TO EU COUNTRY",NONE,162,60,22.34151019421512,0
91,FEMALE,27,16-24,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,SINGLE,TERRIBLE,2,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,1,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,177,101,27.53145469310972,0
