,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
16,FEMALE,20,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,UNHAPPY,13,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,183,75,29.85028926072934,0
17,MALE,18,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DIVORCED,DELIGHTED,6,IT`S DIFFICULT TO TELL,NO,NO,YES,3,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,179,63,21.97600607911479,0
18,MALE,92,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,UNHAPPY,2,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,5,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,187,109,21.109480153793356,0
19,FEMALE,80,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MOSTLY DISSATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,39,YES,NO,NO,NO,ACTIVE,162,62,23.574294832763123,0
20,FEMALE,54,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY DISSATISFIED,18,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,30,YES,NO,NO,NO,NONE,182,68,16.02952287903775,0
21,MALE,27,65+,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,52,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,165,68,18.772634384105576,0
22,MALE,44,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,14,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,18,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,158,85,21.796023980365547,0
23,MALE,81,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,TERRIBLE,4,IT`S DIFFICULT TO TELL,NO,YES,YES,0,NO,NO,YES,NO,PASSIVE,162,103,24.348634355111518,0
24,MALE,49,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MOSTLY DISSATISFIED,5,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,10,NO,NO,NO,NO,PASSIVE,174,76,29.68475195421336,0
25,MALE,43,60-64,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,RETIRED,SINGLE,UNHAPPY,8,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,29,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,196,134,21.643994015567493,0
26,MALE,39,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,YES,NO,NO,"YES, TO EU COUNTRY",ACTIVE,184,95,27.945929734893756,0
27,FEMALE,69,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MOSTLY DISSATISFIED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,18,NO,YES,NO,NO,ACTIVE,166,144,14.49483772964744,0
28,MALE,47,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,YES,NO,NO,"YES, TO EU COUNTRY",ACTIVE,166,103,28.39213117353663,0
29,MALE,62,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,10,YES,NO,NO,NO,NONE,172,109,22.295060762456636,0
30,MALE,28,45-59,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,MIXED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,18,YES,YES,YES,NO,NONE,167,63,27.476552801138865,0
31,MALE,63,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MOSTLY DISSATISFIED,7,IT`S DIFFICULT TO TELL,NO,NO,NO,2,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,174,73,23.6948833176533,0
32,MALE,79,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,UNHAPPY,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,0,YES,NO,YES,"YES, TO EU COUNTRY",NONE,160,73,33.0871886215512,0
33,MALE,34,65+,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,TERRIBLE,9,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,10,NO,YES,YES,"YES, TO EU COUNTRY",NONE,164,64,35.51750636436667,0
34,MALE,51,60-64,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DIVORCED,MIXED,2,IT`S DIFFICULT TO TELL,NO,NO,NO,1,YES,YES,NO,NO,ACTIVE,156,84,26.523114046035907,0
35,FEMALE,78,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,TERRIBLE,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,13,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,164,69,21.34387598485432,0
36,FEMALE,22,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,MIXED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,1,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,190,112,23.185621452795488,0
37,MALE,38,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,SELF-EMPLOYED,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,5,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,188,77,27.860110548512168,0
38,FEMALE,21,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,DELIGHTED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10,NO,YES,YES,"YES, TO EU COUNTRY",NONE,156,66,34.32525739109569,0
39,MALE,90,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,TERRIBLE,9,IT`S DIFFICULT TO TELL,YES,YES,NO,14,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,159,77,40.76142403504632,0
40,MALE,47,16-24,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,WIDOWED,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2,YES,YES,YES,NO,NONE,177,46,27.623303597019035,0
41,FEMALE,16,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,12,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,25,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,181,78,27.276068946085385,0
42,FEMALE,41,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,DIVORCED,MOSTLY SATISFIED,7,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,17,YES,NO,NO,"YES, TO EU COUNTRY",NONE,151,100,29.7260269924294,0
43,MALE,46,16-24,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,TERRIBLE,4,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,6,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,178,77,42.008583331034295,0
44,MALE,47,25-34,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,PLEASED,11,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,16,YES,YES,NO,"YES, TO EU COUNTRY",NONE,170,74,21.0109151979865,0
45,MALE,20,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,MOSTLY SATISFIED,9,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,6,NO,YES,NO,NO,ACTIVE,158,73,19.4914890614378,0
46,FEMALE,24,35-44,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,MOSTLY DISSATISFIED,8,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,26,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,166,73,28.819477170991536,0
47,MALE,46,35-44,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,3,IT`S DIFFICULT TO TELL,NO,YES,YES,18,NO,YES,NO,NO,NONE,165,147,37.47807262171294,0
48,MALE,45,16-24,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,MOSTLY SATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,18,YES,NO,YES,"YES, TO EU COUNTRY",NONE,157,89,32.362657296163235,0
49,MALE,64,35-44,RURAL AREAS,SECONDARY,FARMER,DIVORCED,MIXED,6,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,0,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,169,102,26.076435879544068,0
50,FEMALE,54,65+,"URBAN 100,000-200,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,DIVORCED,DELIGHTED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,16,NO,NO,YES,"YES, TO EU COUNTRY",NONE,165,82,26.689563419850757,0
51,FEMALE,64,65+,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,LEGALLY SEPARATED,MOSTLY DISSATISFIED,11,IT`S DIFFICULT TO TELL,NO,NO,NO,0,NO,NO,NO,NO,PASSIVE,158,62,33.314940518524075,0
52,FEMALE,39,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,158,73,30.299010368087686,0
53,MALE,65,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,TERRIBLE,9,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,9,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,178,80,18.406508447692175,0
54,MALE,85,60-64,"URBAN BELOW 20,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,YES,YES,4,YES,YES,YES,NO,ACTIVE,169,65,29.371853288853103,0
55,MALE,86,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,UNHAPPY,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,15,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,181,73,24.759504356872846,0
56,FEMALE,53,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DE FACTO SEPARATED,PLEASED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,0,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,159,60,27.377922039029688,0
57,FEMALE,54,45-59,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,10,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,84,25.468041000008846,0
58,MALE,66,65+,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,2,NO,YES,NO,"YES, TO EU COUNTRY",NONE,173,64,32.99013207072202,0
59,MALE,22,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,19,YES,NO,NO,NO,NONE,175,106,23.9519903253407,0
60,MALE,44,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,FARMER,LEGALLY SEPARATED,UNHAPPY,3,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,37,NO,NO,YES,NO,ACTIVE,165,86,32.72180677486768,0
61,FEMALE,83,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,23,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,156,74,28.40422390284697,0
62,MALE,50,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,UNHAPPY,2,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,10,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,173,87,21.41986785813609,0
63,MALE,32,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,PLEASED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,11,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,78,19.688280951754887,0
64,MALE,22,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DE FACTO SEPARATED,PLEASED,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,6,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,171,85,24.674189019668887,0
65,MALE,26,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY DISSATISFIED,2,IT`S DIFFICULT TO TELL,NO,NO,NO,20,YES,YES,YES,"YES, TO EU COUNTRY",PASSIVE,163,67,32.81828085626412,0
66,FEMALE,55,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,UNEMPLOYED,DIVORCED,TERRIBLE,5,IT`S DIFFICULT TO TELL,NO,NO,YES,22,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,174,103,35.55049773596156,0
67,FEMALE,36,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,UNEMPLOYED,MARRIED,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,19,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,156,63,26.345288564767444,0
68,MALE,42,65+,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,18,YES,YES,YES,NO,NONE,157,94,17.175362509055567,0
69,MALE,67,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,DIVORCED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0,YES,NO,YES,NO,NONE,161,64,26.363047812515084,0
70,FEMALE,23,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,4,IT`S DIFFICULT TO TELL,NO,YES,NO,4,NO,NO,YES,NO,ACTIVE,175,77,29.978801494628495,0
71,MALE,24,35-44,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,UNHAPPY,8,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,6,YES,YES,YES,NO,NONE,162,50,24.307971855867113,0
72,FEMALE,64,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,14,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,2,YES,NO,YES,NO,ACTIVE,154,72,22.82105347826488,0
73,MALE,33,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,UNHAPPY,13,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,2,NO,YES,NO,NO,NONE,174,66,25.264196696620793,0
74,FEMALE,63,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,155,64,25.124347566594754,0
75,MALE,58,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,0,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,157,69,32.713703573776144,0
76,FEMALE,37,25-34,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY DISSATISFIED,5,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,6,YES,NO,NO,"YES, TO EU COUNTRY",ACTIVE,177,62,21.775240662056135,0
77,FEMALE,69,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,UNHAPPY,6,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,163,72,43.233334264002664,0
78,MALE,73,45-59,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,8,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,166,37,16.848326841540548,0
79,FEMALE,89,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,FARMER,DIVORCED,DELIGHTED,5,IT`S DIFFICULT TO TELL,NO,NO,NO,10,NO,YES,NO,"YES, TO NON-EU COUNTRY",NONE,175,62,34.70759518272203,0
80,FEMALE,47,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,22,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,154,66,25.78393446466858,0
81,FEMALE,27,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MOSTLY SATISFIED,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5,YES,YES,NO,"YES, TO EU COUNTRY",NONE,163,88,42.06894669549742,0
82,MALE,32,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,DIVORCED,DELIGHTED,3,IT`S DIFFICULT TO TELL,NO,YES,YES,19,YES,NO,NO,"YES, TO EU COUNTRY",NONE,174,57,25.48564456979406,0
83,MALE,46,35-44,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,6,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,4,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,165,71,32.93298672333771,0
84,FEMALE,40,16-24,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,22,YES,YES,YES,"YES, TO EU COUNTRY",NONE,160,131,20.393697494060312,0
85,MALE,42,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,TERRIBLE,4,IT`S DIFFICULT TO TELL,NO,YES,YES,6,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,175,79,35.06638702358417,0
86,MALE,31,45-59,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,4,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,17,YES,YES,YES,"YES, TO EU COUNTRY",NONE,164,46,30.592470601185486,0
87,FEMALE,28,35-44,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,5,IT`S DIFFICULT TO TELL,YES,YES,NO,20,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,189,87,18.320220532052826,0
88,FEMALE,60,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,TERRIBLE,9,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,42,NO,YES,NO,"YES, TO EU COUNTRY",NONE,172,52,20.8220928580094,0
89,FEMALE,77,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,13,YES,NO,NO,NO,PASSIVE,183,144,17.199297001576518,0
90,FEMALE,46,16-24,"URBAN 200,000-500,000",SECONDARY,SELF-EMPLOYED,DIVORCED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,18,YES,YES,NO,NO,ACTIVE,164,63,23.195090180471627,0
91,FEMALE,26,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,TERRIBLE,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,14,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,177,82,30.922727224641744,0
