,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
10,MALE,97,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,40,YES,YES,YES,NO,ACTIVE,176,118,28.963537365814837,0
11,FEMALE,55,60-64,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,24,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,166,115,27.04463159553508,0
12,FEMALE,92,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,20,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,197,97,24.557675656375796,0
13,MALE,53,65+,"URBAN 100,000-200,000",SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,5,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,170,121,17.32130277115712,0
14,FEMALE,60,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,12,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,187,101,16.4132519729301,0
15,MALE,19,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,11,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,199,83,16.85334372670042,0
16,MALE,73,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MOSTLY DISSATISFIED,16,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,24,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,189,122,21.976198980959605,0
17,MALE,58,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,TERRIBLE,10,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,6,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,202,77,26.43154581996705,0
18,MALE,68,60-64,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,RETIRED,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,23,YES,YES,NO,"YES, TO NON-EU COUNTRY",NONE,202,80,24.65646562947019,0
19,MALE,59,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,23,NO,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,168,116,16.229622451912636,0
20,MALE,68,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,TERRIBLE,10,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,42,NO,YES,YES,NO,PASSIVE,190,103,16.568210231108814,0
21,FEMALE,65,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MOSTLY SATISFIED,10,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,11,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,198,71,19.4345841922839,0
22,FEMALE,56,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,RETIRED,DIVORCED,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,10,YES,NO,YES,"YES, TO EU COUNTRY",NONE,173,80,21.41681830108334,0
23,MALE,56,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,20,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,104,20.528667877385885,0
24,MALE,97,16-24,"URBAN 100,000-200,000",SECONDARY,SELF-EMPLOYED,DIVORCED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,20,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,172,103,17.624258820624494,0
25,FEMALE,44,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,24,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,175,114,12.962962962962962,0
26,MALE,78,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,DIVORCED,MOSTLY DISSATISFIED,10,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,4,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,193,112,17.0336101367987,0
27,FEMALE,66,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DIVORCED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,20,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,173,73,12.962962962962962,0
28,MALE,58,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,18,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,174,124,21.293785045055802,0
29,MALE,49,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,RETIRED,WIDOWED,MIXED,16,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,10,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,182,89,20.652472118752115,0
30,MALE,89,35-44,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,TERRIBLE,1,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,5,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,180,113,40.55537467044592,0
31,MALE,59,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,11,NO,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,179,98,15.482876729731132,0
32,FEMALE,75,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,6,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,174,121,13.172244413226426,0
33,FEMALE,42,60-64,"URBAN 200,000-500,000",SECONDARY,SELF-EMPLOYED,WIDOWED,TERRIBLE,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,6,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,175,125,13.896984621033493,0
34,FEMALE,46,16-24,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,17,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,173,94,12.962962962962962,0
35,MALE,97,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,21,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,174,107,14.000971774650967,0
36,FEMALE,95,60-64,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,24,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,202,124,32.03572044869067,0
37,MALE,92,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,24,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,173,93,27.949040243134682,0
38,FEMALE,45,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,16,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,23,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,176,103,19.131371796945302,0
39,FEMALE,51,16-24,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,21,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,167,105,13.226911587741967,0
40,FEMALE,81,45-59,"URBAN 500,000 AND OVER",SECONDARY,SELF-EMPLOYED,WIDOWED,TERRIBLE,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,20,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,170,109,16.27878306918874,0
41,MALE,97,16-24,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,22,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,195,150,36.012822036446636,0
42,FEMALE,56,16-24,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,21,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,185,98,17.938629343323512,0
43,MALE,96,16-24,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,LEGALLY SEPARATED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,21,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,177,101,28.066166004286867,0
44,MALE,53,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,20,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,202,116,12.962962962962962,0
45,MALE,55,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,5,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,172,104,13.340938890607333,0
46,FEMALE,51,60-64,"URBAN 500,000 AND OVER",SECONDARY,SELF-EMPLOYED,DIVORCED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,21,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,174,117,12.962962962962962,0
47,MALE,53,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,11,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,175,124,18.72605349041443,0
48,MALE,93,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,DIVORCED,MIXED,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,11,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,200,122,15.945704164982027,0
49,MALE,50,65+,"URBAN 20,000-100,000",SECONDARY,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,1,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,18,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,190,107,19.86169665253505,0
50,MALE,45,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,24,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,173,61,12.962962962962962,0
51,MALE,49,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,11,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,175,119,30.69576793478441,0
52,FEMALE,97,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,13,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,184,126,27.21130144427301,0
53,MALE,67,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,PLEASED,16,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,24,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,184,104,22.767141777953995,0
54,FEMALE,90,60-64,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,24,YES,NO,YES,"YES, TO EU COUNTRY",NONE,202,119,36.73692849429561,0
55,MALE,51,45-59,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,10,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,6,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,202,116,17.293316300637088,0
56,MALE,86,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,24,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,176,129,35.20048424624871,0
57,FEMALE,54,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,DIVORCED,MIXED,1,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,6,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,176,112,15.925509567811831,0
58,FEMALE,97,35-44,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MOSTLY SATISFIED,10,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,3,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,173,105,20.220968914317183,0
59,MALE,25,60-64,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,21,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,171,77,33.40481449810225,0
60,MALE,63,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,39,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,202,78,20.61204476918083,0
61,MALE,70,60-64,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,WIDOWED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,22,YES,YES,YES,NO,NONE,171,119,22.06953442895449,0
62,FEMALE,69,35-44,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,4,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,186,87,33.21840538164404,0
63,MALE,90,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,167,94,23.33220050399601,0
64,MALE,93,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,MIXED,16,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,23,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,175,125,45.51234307714356,0
65,MALE,72,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,22,YES,NO,NO,NO,ACTIVE,171,112,12.962962962962962,0
66,FEMALE,83,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,24,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,192,123,35.396773468506616,0
67,FEMALE,88,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,MIXED,16,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,7,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,175,118,56.86248068638197,0
68,MALE,97,60-64,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,TERRIBLE,16,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,23,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,175,124,46.88736198871915,0
69,MALE,51,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,24,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,173,122,32.575760402824116,0
70,MALE,56,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,TERRIBLE,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,24,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,168,110,12.962962962962962,0
71,FEMALE,51,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,22,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,169,102,14.117718555887677,0
72,MALE,70,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,20,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,173,105,18.0661911372413,0
73,FEMALE,84,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,DIVORCED,MIXED,10,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,11,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,202,115,29.850752619953234,0
74,MALE,87,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,11,NO,NO,YES,NO,PASSIVE,170,108,50.00858777982063,0
75,FEMALE,48,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,DELIGHTED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,24,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,164,71,12.962962962962962,0
76,MALE,66,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,TERRIBLE,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,22,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,191,113,16.69175609027477,0
77,MALE,52,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MOSTLY DISSATISFIED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,22,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,173,111,12.962962962962962,0
78,MALE,97,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DIVORCED,TERRIBLE,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,22,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,176,127,18.37837739096642,0
79,MALE,54,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,MIXED,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,11,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,173,80,12.974243191751743,0
80,MALE,63,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DIVORCED,MIXED,10,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,5,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,183,90,34.13246165194089,0
81,FEMALE,53,16-24,"URBAN 200,000-500,000",SECONDARY,PUPIL OR STUDENT,WIDOWED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,21,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,175,81,19.827323884962915,0
82,FEMALE,86,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,1,IT`S DIFFICULT TO TELL,YES,NO,YES,11,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,202,128,35.386987805344376,0
83,FEMALE,97,16-24,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,23,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,172,55,29.752713299177078,0
84,FEMALE,51,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,6,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,171,90,17.421621904409545,0
85,MALE,72,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,10,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,193,119,21.2765363648609,0
86,MALE,72,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,MIXED,16,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,6,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,192,120,21.34210957107358,0
87,FEMALE,81,60-64,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,24,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,181,128,28.974146694423492,0
