,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
20,FEMALE,61,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY DISSATISFIED,6,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,1,YES,YES,NO,"YES, TO EU COUNTRY",NONE,183,57,16.836458890719747,0
21,MALE,60,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,19,YES,NO,YES,"YES, TO EU COUNTRY",NONE,165,67,20.65827883644744,0
22,FEMALE,37,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,TERRIBLE,15,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,20,YES,NO,YES,NO,PASSIVE,158,66,26.939456370715988,0
23,FEMALE,42,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,MIXED,10,IT`S DIFFICULT TO TELL,NO,YES,YES,21,NO,YES,YES,NO,PASSIVE,150,90,26.139433395500603,0
24,MALE,38,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MOSTLY DISSATISFIED,5,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,10,NO,NO,NO,NO,PASSIVE,167,45,26.163394548028144,0
25,FEMALE,65,60-64,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,UNHAPPY,6,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,11,NO,YES,YES,"YES, TO EU COUNTRY",PASSIVE,167,55,20.72264723521255,0
26,MALE,71,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4,YES,YES,NO,"YES, TO EU COUNTRY",ACTIVE,183,80,23.241702551249006,0
27,FEMALE,84,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MIXED,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,21,NO,YES,YES,NO,ACTIVE,164,77,22.693813923523958,0
28,MALE,64,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,21,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,165,78,22.9061705993576,0
29,MALE,67,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,11,YES,NO,NO,NO,NONE,175,87,20.443793368790278,0
30,MALE,35,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,11,YES,YES,YES,NO,NONE,168,99,29.979069980408745,0
31,MALE,91,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,TERRIBLE,10,IT`S DIFFICULT TO TELL,NO,YES,NO,1,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,178,46,28.570428082379358,0
32,MALE,90,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,FARMER,SINGLE,UNHAPPY,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,1,NO,YES,YES,"YES, TO EU COUNTRY",NONE,153,66,28.838345004441642,0
33,MALE,49,25-34,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,RETIRED,SINGLE,TERRIBLE,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,"YES, TO EU COUNTRY",NONE,163,69,31.472512117394366,0
34,MALE,39,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,SINGLE,MIXED,2,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,5,YES,YES,NO,NO,ACTIVE,180,77,21.477918191941132,0
35,FEMALE,72,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,14,NO,YES,YES,"YES, TO EU COUNTRY",PASSIVE,159,70,28.13808962839203,0
36,FEMALE,58,25-34,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,MIXED,0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,2,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,193,98,29.425049148235495,0
37,MALE,37,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,5,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,172,37,27.169094184405733,0
38,FEMALE,58,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,DELIGHTED,0,IT`S DIFFICULT TO TELL,YES,YES,YES,10,NO,NO,YES,"YES, TO EU COUNTRY",NONE,158,55,31.516054424853536,0
39,FEMALE,79,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,TERRIBLE,8,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,22,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,158,65,46.506527984946125,0
40,MALE,65,16-24,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,4,YES,YES,YES,NO,PASSIVE,177,69,30.886789382614474,0
41,FEMALE,29,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,DELIGHTED,9,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,37,NO,NO,YES,NO,PASSIVE,173,62,27.40927054388436,0
42,FEMALE,82,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,7,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,19,YES,NO,YES,"YES, TO EU COUNTRY",NONE,149,70,27.688655716927865,0
43,MALE,52,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MOSTLY DISSATISFIED,5,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,9,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,163,66,30.168622453798875,0
44,MALE,44,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,PLEASED,5,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,1,YES,YES,NO,"YES, TO EU COUNTRY",NONE,164,69,25.488297240034505,0
45,FEMALE,65,35-44,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,UNHAPPY,0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,8,NO,YES,YES,NO,ACTIVE,164,81,20.66831555951362,0
46,FEMALE,50,35-44,"URBAN 500,000 AND OVER",SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,MOSTLY DISSATISFIED,6,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,25,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,165,69,30.00093205104008,0
47,FEMALE,47,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,MARRIED,UNHAPPY,6,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,18,NO,NO,YES,NO,PASSIVE,170,137,35.152917429453105,0
48,MALE,92,45-59,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,4,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,32,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,163,69,31.362553420745655,0
49,MALE,56,35-44,RURAL AREAS,SECONDARY,FARMER,DIVORCED,MIXED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,11,YES,YES,NO,"YES, TO NON-EU COUNTRY",NONE,184,83,21.996484453682452,0
50,FEMALE,87,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,TERRIBLE,5,IT`S DIFFICULT TO TELL,YES,NO,YES,32,NO,NO,YES,"YES, TO EU COUNTRY",NONE,166,68,27.98711197301276,0
51,FEMALE,60,65+,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,LEGALLY SEPARATED,MIXED,8,IT`S DIFFICULT TO TELL,NO,NO,NO,5,NO,NO,NO,NO,PASSIVE,166,63,31.02497961495468,0
52,FEMALE,61,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,12,IT`S DIFFICULT TO TELL,YES,YES,YES,4,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,160,54,21.99101176682566,0
53,MALE,39,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,TERRIBLE,11,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,10,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,174,67,22.898422705955873,0
54,MALE,82,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,RETIRED,DE FACTO SEPARATED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,NO,YES,5,YES,YES,YES,NO,ACTIVE,178,74,23.16255394510287,0
55,MALE,97,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,FARMER,SINGLE,UNHAPPY,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,14,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,189,77,28.93636702379136,0
56,FEMALE,62,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,MIXED,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,5,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,162,50,28.87568769893674,0
57,MALE,24,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,176,55,18.33297137238493,0
58,MALE,54,16-24,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,9,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,4,NO,YES,NO,"YES, TO EU COUNTRY",NONE,175,55,31.598365847690847,0
59,FEMALE,53,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,26,YES,NO,NO,NO,ACTIVE,176,78,32.94588391129424,0
60,FEMALE,30,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,FARMER,LEGALLY SEPARATED,UNHAPPY,0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,11,YES,NO,YES,NO,ACTIVE,165,79,29.524019018017363,0
61,FEMALE,90,45-59,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,18,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,157,83,28.720491478637285,0
62,MALE,44,35-44,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,11,NO,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,167,73,46.05266912606954,0
63,MALE,73,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,PLEASED,6,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,18,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,178,75,35.19507842600543,0
64,MALE,46,65+,RURAL AREAS,PRIMARY/NO EDUCATION,UNEMPLOYED,LEGALLY SEPARATED,DELIGHTED,0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,2,NO,NO,YES,"YES, TO EU COUNTRY",ACTIVE,156,88,33.21095849399735,0
65,FEMALE,46,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,19,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,159,66,29.483848608582022,0
66,FEMALE,81,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,DIVORCED,TERRIBLE,2,IT`S DIFFICULT TO TELL,NO,NO,YES,42,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,174,106,34.702892246164026,0
67,FEMALE,50,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,UNEMPLOYED,DE FACTO SEPARATED,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,21,YES,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,177,58,24.669087872551984,0
68,MALE,37,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,22,NO,YES,YES,NO,NONE,156,48,22.640283396625566,0
69,MALE,57,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,13,YES,NO,YES,NO,NONE,187,62,20.31547305650989,0
70,FEMALE,39,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,4,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,6,NO,NO,YES,NO,ACTIVE,183,70,32.54941987906162,0
71,MALE,83,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY DISSATISFIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,21,NO,YES,YES,NO,NONE,180,120,26.349956339810657,0
72,FEMALE,63,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MOSTLY DISSATISFIED,10,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,0,YES,NO,YES,NO,ACTIVE,162,63,24.102431786849323,0
73,MALE,31,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,UNHAPPY,3,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,5,NO,YES,YES,NO,PASSIVE,172,64,21.611133061392607,0
74,FEMALE,46,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,SINGLE,MOSTLY SATISFIED,0,IT`S DIFFICULT TO TELL,NO,NO,YES,4,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,158,120,26.120676610505463,0
75,FEMALE,65,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,RETIRED,SINGLE,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,1,NO,YES,NO,NO,PASSIVE,163,53,24.605711386443055,0
76,FEMALE,48,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,UNHAPPY,16,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,8,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,175,59,32.09613938648879,0
77,FEMALE,46,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,UNHAPPY,5,IT`S DIFFICULT TO TELL,YES,YES,YES,8,NO,YES,YES,"YES, TO EU COUNTRY",PASSIVE,160,70,29.017282847364804,0
78,MALE,68,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,9,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,166,64,17.603500104498018,0
79,FEMALE,44,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,FARMER,DIVORCED,DELIGHTED,6,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,10,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,175,50,25.00299325170641,0
80,FEMALE,97,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,DELIGHTED,5,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,13,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,169,64,23.596342749039945,0
81,FEMALE,61,16-24,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MIXED,5,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,19,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,164,74,26.14390718076916,0
82,MALE,55,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,DIVORCED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,YES,YES,22,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,174,47,22.75675998125341,0
83,FEMALE,78,35-44,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,DELIGHTED,6,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,1,YES,YES,YES,"YES, TO EU COUNTRY",PASSIVE,166,58,27.09086245944327,0
84,FEMALE,49,16-24,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,1,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,11,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,157,64,16.231137915229723,0
85,MALE,42,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY DISSATISFIED,4,IT`S DIFFICULT TO TELL,NO,YES,YES,4,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,176,82,28.451622989432924,0
86,MALE,86,45-59,"URBAN 20,000-100,000",SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,DELIGHTED,10,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,30,YES,YES,YES,"YES, TO EU COUNTRY",PASSIVE,166,70,29.323833993411185,0
87,FEMALE,30,35-44,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MIXED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,189,76,18.11551758346676,0
88,FEMALE,65,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,TERRIBLE,12,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,5,NO,YES,NO,"YES, TO EU COUNTRY",NONE,176,73,27.166282161282183,0
89,FEMALE,82,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,18,NO,NO,NO,NO,PASSIVE,164,62,38.02473083272349,0
90,FEMALE,46,16-24,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DIVORCED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,21,NO,YES,NO,NO,PASSIVE,161,65,21.541549425113107,0
91,FEMALE,33,16-24,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,DIVORCED,TERRIBLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,9,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,176,92,22.36108257210638,0
