,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
30,FEMALE,97,25-34,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
31,FEMALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,9,YES,NO,NO,NO,NONE,168,93,35.72137204174285,0
32,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
33,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,FARMER,WIDOWED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
34,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,DIVORCED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
35,FEMALE,97,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,93,35.72137204174285,0
36,FEMALE,97,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY DISSATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,9,YES,NO,NO,NO,PASSIVE,168,93,35.72137204174285,0
37,FEMALE,97,65+,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,DE FACTO SEPARATED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
38,FEMALE,97,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
39,FEMALE,97,35-44,"URBAN BELOW 20,000",SECONDARY,RETIRED,WIDOWED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,82,35.72137204174285,0
40,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
41,FEMALE,97,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY DISSATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,NO,YES,"YES, TO EU COUNTRY",NONE,168,93,35.72137204174285,0
42,MALE,97,35-44,"URBAN BELOW 20,000",SECONDARY,RETIRED,LEGALLY SEPARATED,UNHAPPY,21,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
43,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DIVORCED,UNHAPPY,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
44,FEMALE,97,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
45,FEMALE,97,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
46,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DIVORCED,UNHAPPY,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
47,FEMALE,97,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,168,93,35.72137204174285,0
48,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,DELIGHTED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,NO,ACTIVE,168,93,35.72137204174285,0
49,FEMALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
50,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DIVORCED,UNHAPPY,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
51,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,WIDOWED,UNHAPPY,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,ACTIVE,168,93,35.72137204174285,0
52,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
53,FEMALE,97,35-44,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,93,35.72137204174285,0
54,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DIVORCED,UNHAPPY,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,9,NO,YES,YES,NO,NONE,168,93,35.72137204174285,0
55,FEMALE,97,65+,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
56,FEMALE,97,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,UNHAPPY,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
57,FEMALE,97,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
58,FEMALE,97,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,MOSTLY SATISFIED,21,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
59,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
60,MALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
61,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,UNHAPPY,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
62,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
63,FEMALE,97,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,RETIRED,DIVORCED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
64,FEMALE,97,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
65,FEMALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY DISSATISFIED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,9,YES,NO,NO,NO,PASSIVE,168,93,35.72137204174285,0
66,FEMALE,97,65+,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
67,MALE,97,65+,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MOSTLY DISSATISFIED,21,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,NO,YES,NO,ACTIVE,168,82,35.72137204174285,0
68,FEMALE,97,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY DISSATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
69,MALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY SATISFIED,3,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,82,35.72137204174285,0
70,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
71,FEMALE,97,16-24,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
72,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,TERRIBLE,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
73,FEMALE,97,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
74,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
75,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
76,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,4,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
77,FEMALE,97,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DE FACTO SEPARATED,UNHAPPY,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,9,YES,YES,YES,NO,NONE,168,93,35.72137204174285,0
78,FEMALE,97,65+,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
79,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
80,MALE,97,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
81,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
82,FEMALE,97,16-24,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,TERRIBLE,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,168,93,35.72137204174285,0
83,FEMALE,97,35-44,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,DELIGHTED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
84,FEMALE,97,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
85,FEMALE,97,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,DIVORCED,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
86,FEMALE,97,65+,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,MIXED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
87,FEMALE,97,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
88,FEMALE,97,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,WIDOWED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
89,FEMALE,97,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,9,YES,NO,YES,NO,PASSIVE,168,93,35.72137204174285,0
90,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
91,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
92,FEMALE,97,25-34,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,MIXED,4,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
93,FEMALE,97,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,FARMER,MARRIED,MIXED,21,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
94,MALE,97,65+,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,MOSTLY DISSATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,9,YES,NO,YES,NO,NONE,168,93,35.72137204174285,0
95,FEMALE,97,65+,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9,NO,NO,YES,NO,NONE,168,93,35.72137204174285,0
