,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
27,MALE,47,25-34,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,FARMER,SINGLE,MOSTLY DISSATISFIED,5,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,2,NO,NO,YES,"YES, TO EU COUNTRY",NONE,162,88,26.230901645021653,0
28,MALE,36,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY SATISFIED,20,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,44,NO,NO,NO,NO,PASSIVE,165,72,23.13720372448287,0
29,FEMALE,21,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,MIXED,3,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,5,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,182,100,19.348836514789994,0
30,MALE,16,45-59,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,DIVORCED,DELIGHTED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,YES,YES,YES,"YES, TO EU COUNTRY",PASSIVE,176,86,26.226805693727073,0
31,MALE,54,65+,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,TERRIBLE,6,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,15,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,163,62,21.12297332750427,0
32,FEMALE,41,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,DELIGHTED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,18,YES,YES,YES,"YES, TO EU COUNTRY",ACTIVE,176,78,20.36437534061864,0
33,MALE,25,25-34,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DE FACTO SEPARATED,DELIGHTED,5,IT`S DIFFICULT TO TELL,YES,NO,NO,19,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,196,114,34.254473649634434,0
34,MALE,23,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,UNHAPPY,0,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,9,YES,YES,YES,NO,PASSIVE,182,103,25.354884784503227,0
35,MALE,34,16-24,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,MOSTLY DISSATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,31,YES,YES,NO,"YES, TO EU COUNTRY",PASSIVE,191,72,24.56880615906263,0
36,MALE,49,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,DELIGHTED,2,IT`S DIFFICULT TO TELL,NO,YES,YES,4,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,169,72,23.017605150562428,0
37,MALE,48,45-59,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,0,YES,NO,YES,NO,NONE,162,118,26.33155074762721,0
38,MALE,41,16-24,"URBAN 200,000-500,000",SECONDARY,LONG-TERM SICK/DISABLED,DIVORCED,TERRIBLE,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,23,YES,YES,NO,NO,ACTIVE,174,103,25.256129601810308,0
39,MALE,31,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,TERRIBLE,4,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,3,NO,YES,YES,"YES, TO EU COUNTRY",ACTIVE,167,105,24.358985892548883,0
40,MALE,22,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,19,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,13,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,162,103,21.248240423027276,0
41,MALE,75,16-24,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,TERRIBLE,15,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,31,NO,YES,NO,NO,PASSIVE,159,116,26.781047196012974,0
42,FEMALE,52,35-44,"URBAN 500,000 AND OVER",SECONDARY,UNEMPLOYED,SINGLE,UNHAPPY,8,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,31,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,184,78,34.40942787756669,0
43,FEMALE,36,25-34,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MIXED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,160,75,30.99216185149787,0
44,MALE,58,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,167,81,39.00408898755375,0
45,MALE,45,45-59,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,RETIRED,DE FACTO SEPARATED,UNHAPPY,1,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,11,NO,NO,NO,NO,PASSIVE,166,86,25.709810157850495,0
46,MALE,29,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,LEGALLY SEPARATED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,28,NO,NO,YES,"YES, TO NON-EU COUNTRY",NONE,159,92,23.089172007394833,0
47,MALE,24,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,FARMER,MARRIED,UNHAPPY,17,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,12,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,162,75,16.250508527225794,0
48,MALE,20,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY DISSATISFIED,3,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,18,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,178,61,21.675049842026727,0
49,MALE,23,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,RETIRED,DIVORCED,PLEASED,1,IT`S DIFFICULT TO TELL,YES,NO,YES,10,NO,YES,YES,NO,ACTIVE,159,73,30.91059261395681,0
50,MALE,33,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,UNHAPPY,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,28,NO,NO,NO,NO,PASSIVE,170,116,28.386147081305538,0
51,MALE,34,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,UNEMPLOYED,SINGLE,PLEASED,3,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,1,YES,NO,YES,NO,PASSIVE,170,88,20.705603712246507,0
52,MALE,46,45-59,"URBAN 100,000-200,000",SECONDARY,RETIRED,MARRIED,MOSTLY SATISFIED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,9,YES,NO,YES,NO,NONE,170,56,20.010642324916383,0
53,MALE,17,16-24,"URBAN 500,000 AND OVER",SECONDARY,SELF-EMPLOYED,SINGLE,PLEASED,17,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,17,YES,YES,YES,"YES, TO NON-EU COUNTRY",NONE,161,77,27.28389420210481,0
54,FEMALE,24,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,1,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,30,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,200,82,25.842426385365126,0
55,FEMALE,55,60-64,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,DE FACTO SEPARATED,PLEASED,5,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,11,NO,NO,NO,"YES, TO EU COUNTRY",PASSIVE,162,100,16.297973101116895,0
56,FEMALE,17,35-44,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,WIDOWED,DELIGHTED,14,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,175,73,24.373374987538995,0
57,MALE,29,60-64,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,DELIGHTED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,49,NO,YES,YES,NO,PASSIVE,172,121,18.29285476573189,0
58,MALE,64,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,RETIRED,SINGLE,TERRIBLE,3,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,14,NO,NO,NO,"YES, TO EU COUNTRY",NONE,173,68,29.14676331257005,0
59,MALE,74,60-64,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,DELIGHTED,4,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,18,YES,YES,NO,"YES, TO EU COUNTRY",ACTIVE,195,89,23.96920685199806,0
60,MALE,29,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,MOSTLY SATISFIED,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,10,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,164,105,19.024566895677445,0
61,MALE,51,65+,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,FARMER,WIDOWED,DELIGHTED,9,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,15,NO,YES,YES,NO,PASSIVE,162,79,16.948953352753925,0
62,FEMALE,39,65+,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,UNHAPPY,1,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,10,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,196,72,23.736789161103246,0
63,MALE,44,25-34,"URBAN 500,000 AND OVER",SECONDARY,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MOSTLY DISSATISFIED,4,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,25,YES,YES,NO,NO,PASSIVE,180,76,30.377568176113908,0
64,MALE,26,16-24,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,21,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,1,NO,YES,NO,NO,PASSIVE,172,101,32.30653946340444,0
65,FEMALE,39,25-34,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,41,YES,YES,NO,NO,PASSIVE,176,116,21.899274196118203,0
66,MALE,36,45-59,"URBAN 100,000-200,000",SECONDARY,FARMER,WIDOWED,TERRIBLE,12,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,21,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,149,96,16.7026759774975,0
67,MALE,18,25-34,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,20,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,13,YES,YES,YES,NO,NONE,171,92,15.614131809071093,0
68,MALE,16,35-44,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,DELIGHTED,9,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,14,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,168,78,25.648096565070468,0
69,FEMALE,16,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,17,IT`S DIFFICULT TO TELL,YES,NO,YES,13,YES,YES,YES,NO,NONE,193,106,23.74062470878316,0
70,FEMALE,68,65+,RURAL AREAS,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,LEGALLY SEPARATED,MIXED,12,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0,YES,NO,NO,NO,PASSIVE,156,141,20.255175262919188,0
71,MALE,73,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,MOSTLY DISSATISFIED,4,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,14,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,191,87,21.106222358594323,0
72,MALE,50,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,UNEMPLOYED,DIVORCED,MOSTLY DISSATISFIED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,22,NO,YES,YES,NO,ACTIVE,184,110,18.84386427993045,0
73,MALE,27,35-44,"URBAN BELOW 20,000",SECONDARY,UNEMPLOYED,WIDOWED,MIXED,0,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,10,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,175,76,21.559433703430308,0
74,MALE,47,16-24,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,WIDOWED,MOSTLY DISSATISFIED,2,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,18,YES,YES,YES,NO,NONE,158,150,27.644959556126192,0
75,MALE,28,65+,"URBAN BELOW 20,000",SECONDARY,RETIRED,DE FACTO SEPARATED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,28,YES,YES,YES,"YES, TO EU COUNTRY",NONE,174,111,17.20087751418245,0
76,MALE,41,65+,"URBAN 100,000-200,000",SECONDARY,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,PLEASED,14,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,1,YES,YES,YES,"YES, TO EU COUNTRY",NONE,175,108,24.536920200463385,0
77,FEMALE,20,60-64,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,SINGLE,MOSTLY DISSATISFIED,5,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,19,NO,YES,NO,NO,PASSIVE,171,123,23.869038087599794,0
78,MALE,52,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,DIVORCED,MOSTLY DISSATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,23,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,189,134,26.56612690495491,0
79,MALE,19,60-64,"URBAN 100,000-200,000",SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,TERRIBLE,10,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,30,NO,YES,NO,NO,NONE,177,81,27.2794533356086,0
80,MALE,85,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,UNHAPPY,13,IT`S DIFFICULT TO TELL,YES,YES,YES,3,NO,NO,NO,NO,ACTIVE,183,73,26.174851678051017,0
81,MALE,19,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,FARMER,WIDOWED,MOSTLY SATISFIED,14,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,162,74,31.180314181475953,0
82,MALE,63,60-64,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,WIDOWED,MOSTLY SATISFIED,12,IT`S DIFFICULT TO TELL,NO,NO,NO,0,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,170,117,26.004171574589048,0
83,FEMALE,64,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,DIVORCED,MOSTLY DISSATISFIED,21,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,16,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,163,69,25.31883601187876,0
84,MALE,16,25-34,"URBAN 20,000-100,000",SECONDARY,SELF-EMPLOYED,MARRIED,DELIGHTED,5,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,3,NO,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,161,85,46.92105038257912,0
85,FEMALE,27,25-34,"URBAN 500,000 AND OVER",SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,20,NO,NO,NO,"YES, TO EU COUNTRY",PASSIVE,161,71,20.84019484502835,0
86,MALE,35,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,UNEMPLOYED,MARRIED,MIXED,9,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,10,YES,NO,NO,NO,PASSIVE,176,76,20.791808495027368,0
87,MALE,28,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,PUPIL OR STUDENT,MARRIED,UNHAPPY,3,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,0,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,165,75,23.526374090245547,0
88,MALE,38,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,UNHAPPY,6,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,10,YES,YES,NO,"YES, TO EU COUNTRY",PASSIVE,174,125,17.23456152555018,0
89,MALE,51,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MOSTLY DISSATISFIED,3,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,3,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,177,58,26.114890967775274,0
90,MALE,46,25-34,"URBAN BELOW 20,000",SECONDARY,UNEMPLOYED,SINGLE,UNHAPPY,3,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,23,YES,NO,YES,NO,PASSIVE,178,88,22.255346933224494,0
91,MALE,17,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,SINGLE,UNHAPPY,1,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,10,NO,NO,YES,NO,PASSIVE,190,88,27.068269464289624,0
92,MALE,50,16-24,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,14,NO,NO,NO,"YES, TO EU COUNTRY",PASSIVE,183,69,26.13864215216987,0
93,FEMALE,52,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,180,107,28.652813054456864,0
