,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
10,FEMALE,41,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MOSTLY SATISFIED,17,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6,YES,NO,NO,NO,NONE,162,62,18.906949178554218,0
11,MALE,45,35-44,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,NO,NO,NO,NONE,155,117,26.40287048667804,0
12,MALE,38,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,MIXED,20,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,YES,YES,NO,NONE,158,116,28.56213168916369,0
13,MALE,77,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,7,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,7,YES,YES,YES,NO,NONE,165,69,16.36451509585089,0
14,MALE,78,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,WIDOWED,PLEASED,13,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,YES,YES,NO,NO,NONE,170,87,20.153073608381845,0
15,FEMALE,28,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,12,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,29,YES,NO,NO,NO,ACTIVE,162,78,23.394181214059344,0
16,FEMALE,54,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,MOSTLY DISSATISFIED,21,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1,NO,YES,YES,NO,NONE,189,74,21.709718140650814,0
17,MALE,51,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,YES,NO,NO,NONE,163,91,41.42467006964858,0
18,FEMALE,27,35-44,RURAL AREAS,SECONDARY,UNEMPLOYED,SINGLE,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8,NO,NO,NO,NO,ACTIVE,191,78,25.588353646776717,0
19,FEMALE,27,16-24,"URBAN 20,000-100,000",SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,164,55,13.478210049080223,0
20,FEMALE,65,25-34,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,NO,NO,NO,NO,NONE,164,77,30.27197140829582,0
21,MALE,55,45-59,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,NO,NO,NO,NONE,164,72,15.654794568464077,0
22,FEMALE,41,60-64,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9,YES,NO,NO,NO,PASSIVE,158,53,23.99480404350031,0
23,MALE,90,65+,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,10,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,6,NO,NO,YES,NO,NONE,145,99,27.542231585105398,0
24,MALE,27,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,NO,NO,PASSIVE,172,62,26.904502851722867,0
25,MALE,36,25-34,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,NO,NO,NO,PASSIVE,165,74,16.645906278799778,0
26,MALE,60,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,NO,ACTIVE,180,79,32.611523795004196,0
27,FEMALE,33,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,21,NO,NO,NO,NO,ACTIVE,166,60,29.276918114962097,0
28,MALE,56,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,10,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,162,91,17.36984763613155,0
29,FEMALE,48,65+,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MIXED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,NO,NO,NO,NONE,171,111,27.86195760811203,0
30,MALE,24,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11,NO,NO,NO,NO,ACTIVE,172,76,31.289662830457,0
31,MALE,70,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,19,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,4,YES,NO,NO,NO,NONE,172,79,20.621547786546948,0
32,MALE,88,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,FARMER,MARRIED,UNHAPPY,6,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,NO,NO,NO,NONE,165,68,24.21214943826164,0
33,MALE,27,25-34,RURAL AREAS,SECONDARY,RETIRED,SINGLE,PLEASED,2,IT`S DIFFICULT TO TELL,YES,YES,YES,11,NO,YES,NO,"YES, TO EU COUNTRY",NONE,162,58,19.171017527839332,0
34,MALE,62,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,2,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,3,YES,YES,NO,NO,NONE,183,77,29.342277298786264,0
35,MALE,97,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,28,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,177,48,22.095237389203348,0
36,FEMALE,49,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5,NO,NO,NO,NO,NONE,190,92,22.617905541394073,0
37,FEMALE,19,45-59,RURAL AREAS,SECONDARY,FARMER,MARRIED,MOSTLY DISSATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,12,NO,NO,NO,NO,ACTIVE,167,64,16.80789269322822,0
38,MALE,53,60-64,"URBAN BELOW 20,000",SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11,NO,NO,NO,NO,NONE,147,85,23.101730629187813,0
39,MALE,97,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,20,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,NO,NO,NO,NONE,157,80,35.2698862093048,0
40,MALE,79,65+,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3,NO,NO,NO,NO,NONE,172,69,23.423658831131934,0
41,MALE,55,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,NO,NO,NO,NONE,166,103,28.83432795002961,0
42,FEMALE,55,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,4,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,4,NO,NO,NO,NO,NONE,172,65,24.678991616421982,0
43,MALE,45,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10,NO,YES,YES,NO,NONE,166,69,32.892540001633535,0
44,MALE,29,65+,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,PLEASED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,162,69,29.343713645775672,0
45,MALE,71,16-24,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,FARMER,SINGLE,MOSTLY SATISFIED,1,IT`S DIFFICULT TO TELL,YES,NO,NO,0,NO,NO,NO,NO,ACTIVE,158,92,24.02599801436139,0
46,FEMALE,48,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,MOSTLY DISSATISFIED,14,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,NO,NO,NO,NO,NONE,162,64,21.531572788009804,0
47,MALE,45,35-44,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,MIXED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19,NO,NO,NO,NO,NONE,173,148,31.135718038145754,0
48,MALE,41,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,2,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,NO,4,YES,YES,NO,NO,ACTIVE,185,110,25.329067383252397,0
49,MALE,31,16-24,RURAL AREAS,SECONDARY,FARMER,SINGLE,MIXED,6,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,10,NO,NO,NO,NO,NONE,183,56,24.11268178197662,0
50,MALE,68,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,PLEASED,3,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,0,NO,NO,NO,"YES, TO EU COUNTRY",NONE,166,76,17.4043213466904,0
51,FEMALE,58,60-64,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,FARMER,MARRIED,MIXED,12,IT`S DIFFICULT TO TELL,YES,NO,NO,1,NO,NO,NO,NO,ACTIVE,164,48,19.796368237785597,0
52,FEMALE,49,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,1,IT`S DIFFICULT TO TELL,YES,YES,YES,0,YES,NO,NO,NO,NONE,155,78,22.80637144012944,0
53,MALE,39,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,PLEASED,19,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,11,NO,NO,NO,NO,NONE,162,106,22.67623444864361,0
54,MALE,80,60-64,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,5,YES,NO,NO,NO,ACTIVE,174,78,39.13085061019293,0
55,FEMALE,97,65+,RURAL AREAS,SECONDARY,RETIRED,SINGLE,MIXED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,NO,NO,NO,NONE,174,85,23.343321334094146,0
56,FEMALE,42,25-34,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MIXED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1,YES,NO,NO,NO,ACTIVE,164,74,20.754736027765738,0
57,FEMALE,55,35-44,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,PLEASED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4,NO,NO,NO,NO,ACTIVE,176,59,20.97238473635101,0
58,FEMALE,55,65+,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY DISSATISFIED,14,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,NO,NO,NO,NONE,158,84,28.00462012147695,0
59,FEMALE,50,60-64,"URBAN 100,000-200,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,20,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,26,NO,NO,NO,NO,NONE,175,77,22.077566358894114,0
60,MALE,59,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,10,NO,NO,NO,NO,ACTIVE,164,127,23.946287443240394,0
61,FEMALE,57,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,NO,NO,NO,NONE,155,75,27.44468321264542,0
62,MALE,19,25-34,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9,NO,NO,NO,NO,ACTIVE,163,54,24.23472760353942,0
63,MALE,52,25-34,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,11,YES,YES,YES,NO,NONE,174,59,24.324160488608452,0
64,MALE,52,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,PLEASED,8,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,8,NO,NO,NO,NO,NONE,171,108,25.71674943977584,0
65,MALE,37,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,NO,NO,NO,NO,NONE,156,80,25.598195595031978,0
66,FEMALE,32,25-34,"URBAN 200,000-500,000",SECONDARY,UNEMPLOYED,SINGLE,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,NO,NO,NO,"YES, TO EU COUNTRY",ACTIVE,178,81,30.481985108354724,0
67,MALE,62,35-44,"URBAN BELOW 20,000",SECONDARY,UNEMPLOYED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,19,NO,NO,NO,NO,ACTIVE,176,78,25.047240532851553,0
68,MALE,52,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0,YES,YES,NO,NO,NONE,164,42,18.747831085540156,0
69,MALE,34,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,13,YES,NO,NO,NO,ACTIVE,182,58,32.22089770944958,0
70,FEMALE,67,45-59,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,12,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,163,63,22.747615051872693,0
71,MALE,19,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,MIXED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,170,73,15.917621502997811,0
72,FEMALE,23,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,19,NO,NO,YES,NO,ACTIVE,177,39,13.805548102431498,0
73,MALE,22,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,13,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3,NO,NO,NO,NO,NONE,165,77,17.761343821773078,0
74,FEMALE,52,65+,RURAL AREAS,PRIMARY/NO EDUCATION,FARMER,WIDOWED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,8,NO,NO,NO,NO,NONE,160,72,39.77366403251371,0
75,MALE,65,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1,NO,NO,NO,NO,NONE,164,77,47.90256178151956,0
76,FEMALE,69,25-34,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,MIXED,11,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7,NO,NO,NO,NO,NONE,163,92,23.603393573460558,0
77,MALE,61,45-59,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3,YES,YES,YES,NO,NONE,159,91,20.486080197855124,0
78,MALE,22,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,3,YES,NO,NO,NO,NONE,162,143,22.87674130718422,0
79,FEMALE,89,60-64,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,PLEASED,9,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,11,NO,NO,NO,NO,NONE,155,93,24.33223642210577,0
80,FEMALE,22,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,DELIGHTED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,19,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,167,79,29.43853862495315,0
81,FEMALE,69,65+,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MIXED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,YES,NO,NO,NO,NONE,165,77,26.47992230574261,0
82,MALE,61,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,FARMER,MARRIED,TERRIBLE,3,IT`S DIFFICULT TO TELL,YES,YES,YES,23,NO,NO,NO,NO,NONE,161,64,20.978148885968636,0
83,MALE,74,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,14,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,1,YES,YES,YES,NO,NONE,163,106,33.12557830893108,0
84,MALE,39,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,UNEMPLOYED,WIDOWED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10,YES,YES,NO,NO,NONE,161,150,27.542059205750768,0
85,FEMALE,64,65+,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,NO,NO,NO,NONE,171,64,20.95558262905581,0
86,FEMALE,76,45-59,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,21,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,0,NO,NO,NO,NO,NONE,163,70,30.298604838832567,0
87,FEMALE,43,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,YES,NO,NO,NO,PASSIVE,173,103,23.983087262039472,0
88,FEMALE,45,35-44,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4,NO,NO,NO,NO,ACTIVE,174,44,21.9801841754684,0
89,FEMALE,81,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,4,NO,NO,NO,NO,NONE,165,82,22.25686286570707,0
90,FEMALE,61,65+,RURAL AREAS,SECONDARY,RETIRED,DIVORCED,PLEASED,3,IT`S DIFFICULT TO TELL,YES,NO,YES,0,NO,NO,NO,NO,NONE,155,37,20.96066911438367,0
91,FEMALE,97,65+,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,19,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,NO,NO,NO,NONE,161,78,21.784343556847766,0
92,MALE,84,45-59,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,MARRIED,MOSTLY DISSATISFIED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5,NO,NO,NO,NO,NONE,179,107,27.494479766533527,0
93,FEMALE,53,25-34,RURAL AREAS,SECONDARY,FARMER,SINGLE,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,11,NO,NO,NO,NO,ACTIVE,168,60,20.39050658808978,0
94,FEMALE,86,65+,RURAL AREAS,SECONDARY,RETIRED,MARRIED,MIXED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,9,NO,NO,NO,NO,NONE,174,92,25.637483227232025,0
95,MALE,55,35-44,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,17,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,NO,NO,NO,NONE,152,105,23.42831777652444,0
96,FEMALE,24,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3,NO,NO,NO,NO,ACTIVE,167,70,32.81639465083526,0
97,MALE,26,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DIVORCED,PLEASED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,5,NO,NO,NO,NO,PASSIVE,161,100,30.130808491206732,0
98,FEMALE,69,65+,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,9,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,NO,NO,NO,NONE,160,65,37.444438063577266,0
99,FEMALE,33,60-64,"URBAN 500,000 AND OVER",VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,TERRIBLE,12,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,22,NO,NO,NO,NO,PASSIVE,158,75,14.936252865420823,0
100,FEMALE,68,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3,YES,NO,NO,NO,NONE,163,68,32.20206997270117,0
101,MALE,30,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1,NO,NO,NO,NO,ACTIVE,168,112,24.208169172296806,0
102,FEMALE,23,25-34,"URBAN 100,000-200,000",SECONDARY,PUPIL OR STUDENT,SINGLE,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,ACTIVE,163,59,15.341828197609814,0
