,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi,t
15,MALE,54,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,UNEMPLOYED,SINGLE,TERRIBLE,10,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,0,NO,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,173,53,26.870035562114275,0
16,FEMALE,45,65+,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,8,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,5,YES,NO,NO,NO,ACTIVE,173,62,33.673469369732956,0
17,MALE,40,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,DIVORCED,TERRIBLE,6,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,4,YES,YES,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,62,22.418751303107697,0
18,MALE,63,60-64,RURAL AREAS,SECONDARY,RETIRED,DE FACTO SEPARATED,PLEASED,11,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,5,YES,YES,NO,"YES, TO NON-EU COUNTRY",PASSIVE,163,52,29.58092211992441,0
19,MALE,45,45-59,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,MOSTLY DISSATISFIED,5,MOST PEOPLE CAN BE TRUSTED,NO,YES,NO,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,153,62,20.260995143763516,0
20,MALE,29,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,PLEASED,6,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,26,NO,YES,YES,NO,PASSIVE,159,102,38.225755288925974,0
21,FEMALE,81,16-24,"URBAN 500,000 AND OVER",SECONDARY,RETIRED,DIVORCED,MOSTLY SATISFIED,6,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,28,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,166,72,23.18998210919913,0
22,FEMALE,64,65+,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,RETIRED,SINGLE,MOSTLY SATISFIED,19,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11,YES,NO,YES,"YES, TO EU COUNTRY",NONE,181,104,21.970334733964595,0
23,MALE,77,45-59,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,SELF-EMPLOYED,LEGALLY SEPARATED,TERRIBLE,6,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,4,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,163,58,40.37369499102075,0
24,FEMALE,21,25-34,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,PLEASED,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,19,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,167,86,21.051638566965245,0
25,FEMALE,55,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,RETIRED,DIVORCED,MIXED,5,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,2,NO,NO,YES,NO,NONE,162,71,21.577224780229038,0
26,MALE,65,45-59,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,DELIGHTED,15,IT`S DIFFICULT TO TELL,YES,YES,NO,4,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,175,106,21.139876388932876,0
27,FEMALE,62,45-59,"URBAN 100,000-200,000",SECONDARY,FARMER,LEGALLY SEPARATED,PLEASED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,12,YES,NO,YES,NO,ACTIVE,178,87,28.906474198580298,0
28,MALE,44,60-64,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,SINGLE,DELIGHTED,5,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,23,NO,YES,YES,"YES, TO EU COUNTRY",NONE,165,101,26.955563254691622,0
29,MALE,73,60-64,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,DE FACTO SEPARATED,MIXED,2,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,8,YES,NO,YES,NO,NONE,179,82,35.039461324216106,0
30,MALE,65,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,LEGALLY SEPARATED,TERRIBLE,3,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,6,NO,NO,NO,"YES, TO EU COUNTRY",NONE,147,73,31.6806390766737,0
31,MALE,76,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,2,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,6,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,175,71,23.79034377066464,0
32,FEMALE,52,65+,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MIXED,11,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,NO,15,YES,NO,NO,"YES, TO EU COUNTRY",NONE,169,94,26.78386577957274,0
33,FEMALE,51,35-44,"URBAN 200,000-500,000",SECONDARY,SELF-EMPLOYED,WIDOWED,TERRIBLE,5,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,6,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,174,52,27.52435373063553,0
34,FEMALE,87,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,TERRIBLE,12,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,21,NO,NO,YES,NO,NONE,160,104,23.498754196978858,0
35,FEMALE,16,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MIXED,1,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,22,YES,NO,YES,"YES, TO EU COUNTRY",NONE,183,65,17.09921656896246,0
36,FEMALE,53,60-64,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,TERRIBLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4,YES,NO,YES,"YES, TO NON-EU COUNTRY",PASSIVE,164,68,26.63893512824671,0
37,FEMALE,45,25-34,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,DELIGHTED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,0,YES,YES,NO,NO,NONE,179,66,22.149065344943146,0
38,FEMALE,31,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,DE FACTO SEPARATED,MIXED,9,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,11,YES,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,169,75,29.87084230455011,0
39,FEMALE,35,45-59,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,MIXED,2,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,10,YES,NO,YES,"YES, TO EU COUNTRY",NONE,178,78,30.469949136134815,0
40,FEMALE,62,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,17,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,159,68,25.940183005505116,0
41,MALE,75,16-24,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,LEGALLY SEPARATED,DELIGHTED,2,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,3,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,184,76,38.08453984477654,0
42,FEMALE,54,65+,"URBAN 200,000-500,000",SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,UNHAPPY,1,IT`S DIFFICULT TO TELL,YES,YES,YES,6,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,184,87,23.989787527804864,0
43,MALE,61,16-24,"URBAN 100,000-200,000",SECONDARY,RETIRED,LEGALLY SEPARATED,PLEASED,3,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,16,YES,NO,NO,"YES, TO EU COUNTRY",NONE,171,70,31.693827413529842,0
44,MALE,75,60-64,"URBAN 100,000-200,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MOSTLY DISSATISFIED,10,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,60,NO,NO,YES,"YES, TO NON-EU COUNTRY",ACTIVE,176,98,26.289035167095978,0
45,MALE,81,65+,RURAL AREAS,PRIMARY/NO EDUCATION,FARMER,LEGALLY SEPARATED,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,YES,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,179,74,19.276751038700105,0
46,FEMALE,40,60-64,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,UNHAPPY,5,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,2,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,159,90,18.02240482045192,0
47,MALE,46,35-44,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,LEGALLY SEPARATED,PLEASED,1,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,54,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,174,127,26.43660422984526,0
48,MALE,21,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,UNHAPPY,5,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,2,NO,YES,YES,"YES, TO NON-EU COUNTRY",PASSIVE,184,64,24.249463089049044,0
49,MALE,79,65+,"URBAN 20,000-100,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,WIDOWED,MOSTLY DISSATISFIED,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,2,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,167,109,25.23065607827106,0
50,MALE,47,25-34,"URBAN 100,000-200,000",SECONDARY,UNEMPLOYED,LEGALLY SEPARATED,UNHAPPY,0,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,20,YES,NO,YES,"YES, TO EU COUNTRY",ACTIVE,158,57,29.19659635704503,0
51,MALE,39,25-34,"URBAN 500,000 AND OVER",SECONDARY,RETIRED,SINGLE,UNHAPPY,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,15,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,161,66,33.79510448344959,0
52,FEMALE,72,65+,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,7,YES,YES,NO,"YES, TO NON-EU COUNTRY",NONE,178,68,29.750266189877777,0
53,MALE,55,60-64,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,FARMER,DE FACTO SEPARATED,PLEASED,12,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,14,YES,NO,NO,"YES, TO EU COUNTRY",NONE,165,68,24.64038721959443,0
54,FEMALE,22,60-64,"URBAN 100,000-200,000",SECONDARY,PUPIL OR STUDENT,DE FACTO SEPARATED,DELIGHTED,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7,YES,YES,YES,"YES, TO EU COUNTRY",NONE,180,56,23.498612411494687,0
55,MALE,35,45-59,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,199,94,35.774224514530175,0
56,MALE,91,65+,RURAL AREAS,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,DELIGHTED,2,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,2,NO,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,169,80,30.262478950786896,0
57,MALE,40,65+,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MOSTLY SATISFIED,1,IT`S DIFFICULT TO TELL,NO,NO,NO,0,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,179,73,30.127810809512408,0
58,FEMALE,43,35-44,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,MOSTLY DISSATISFIED,17,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7,YES,NO,NO,"YES, TO EU COUNTRY",NONE,161,72,17.43794401295708,0
59,MALE,41,60-64,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,WIDOWED,UNHAPPY,11,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,12,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,182,84,25.943301370490623,0
60,FEMALE,51,16-24,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,RETIRED,DE FACTO SEPARATED,UNHAPPY,5,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,14,NO,NO,NO,NO,ACTIVE,177,70,26.95630082935703,0
61,MALE,34,16-24,"URBAN 200,000-500,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,WIDOWED,UNHAPPY,13,IT`S DIFFICULT TO TELL,NO,YES,YES,19,YES,YES,YES,NO,ACTIVE,176,102,27.943263771385187,0
62,MALE,55,35-44,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,FARMER,MARRIED,MOSTLY DISSATISFIED,12,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,11,NO,NO,NO,"YES, TO EU COUNTRY",NONE,174,93,26.526407436681968,0
63,MALE,37,45-59,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,MOSTLY SATISFIED,13,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,3,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,155,67,28.962316233748556,0
64,MALE,67,35-44,"URBAN 20,000-100,000",SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,DELIGHTED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19,YES,NO,YES,NO,PASSIVE,163,105,28.38944066229949,0
65,MALE,75,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,10,NO,YES,NO,NO,ACTIVE,153,82,26.045727639714165,0
66,FEMALE,47,25-34,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,FARMER,DIVORCED,TERRIBLE,9,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,4,YES,NO,YES,"YES, TO EU COUNTRY",PASSIVE,176,125,34.752065369886544,0
67,FEMALE,30,35-44,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,6,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,2,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,193,51,26.93344691355271,0
68,MALE,47,60-64,"URBAN 500,000 AND OVER",SECONDARY,RETIRED,DE FACTO SEPARATED,TERRIBLE,6,IT`S DIFFICULT TO TELL,NO OPINION,NO,YES,1,NO,NO,NO,NO,NONE,170,71,27.524843143857755,0
69,FEMALE,73,35-44,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,MARRIED,MOSTLY DISSATISFIED,3,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,7,NO,NO,YES,NO,PASSIVE,157,69,28.899485126187624,0
70,MALE,50,45-59,"URBAN 200,000-500,000",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DIVORCED,PLEASED,18,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,3,NO,NO,YES,NO,NONE,194,67,23.710667140713035,0
71,FEMALE,58,65+,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MOSTLY DISSATISFIED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,14,YES,NO,NO,"YES, TO NON-EU COUNTRY",ACTIVE,171,97,26.74073150924994,0
72,MALE,71,25-34,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,WIDOWED,DELIGHTED,19,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,20,YES,YES,NO,NO,NONE,163,82,32.716414686726765,0
73,FEMALE,61,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,DIVORCED,UNHAPPY,1,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,37,YES,NO,YES,"YES, TO NON-EU COUNTRY",NONE,183,71,21.187662273295924,0
74,MALE,53,25-34,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,LEGALLY SEPARATED,MIXED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,NO,YES,NO,PASSIVE,157,100,31.7782482578241,0
75,FEMALE,44,16-24,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,DE FACTO SEPARATED,DELIGHTED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,3,NO,NO,NO,"YES, TO NON-EU COUNTRY",PASSIVE,171,77,26.920947897045735,0
76,FEMALE,52,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DE FACTO SEPARATED,MOSTLY DISSATISFIED,18,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,19,YES,NO,NO,"YES, TO NON-EU COUNTRY",NONE,172,53,25.33056060198376,0
77,MALE,54,16-24,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,DE FACTO SEPARATED,MOSTLY DISSATISFIED,6,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,24,YES,NO,YES,"YES, TO EU COUNTRY",NONE,177,69,15.36122662149153,0
78,MALE,54,25-34,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY DISSATISFIED,5,IT`S DIFFICULT TO TELL,NO,NO,NO,13,NO,NO,NO,"YES, TO NON-EU COUNTRY",NONE,175,81,25.47047453437513,0
79,MALE,49,25-34,"URBAN BELOW 20,000",SECONDARY,PUPIL OR STUDENT,LEGALLY SEPARATED,UNHAPPY,4,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,156,67,42.318633001737744,0
80,MALE,68,45-59,"URBAN 100,000-200,000",SECONDARY,RETIRED,DIVORCED,PLEASED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,17,YES,YES,NO,"YES, TO NON-EU COUNTRY",NONE,171,70,32.76733659838604,0
81,FEMALE,21,16-24,"URBAN 200,000-500,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,27,YES,NO,NO,"YES, TO EU COUNTRY",PASSIVE,156,96,19.856562446661385,0
82,FEMALE,58,25-34,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,LEGALLY SEPARATED,MIXED,4,IT`S DIFFICULT TO TELL,YES,NO,YES,10,YES,NO,YES,NO,NONE,148,59,19.74239105648828,0
83,FEMALE,95,16-24,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,MOSTLY DISSATISFIED,12,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,YES,11,NO,NO,YES,"YES, TO EU COUNTRY",NONE,165,48,22.029030973693423,0
84,FEMALE,70,16-24,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,SELF-EMPLOYED,SINGLE,TERRIBLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,7,NO,YES,YES,"YES, TO EU COUNTRY",NONE,162,97,28.43533441171055,0
85,FEMALE,70,16-24,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,SINGLE,UNHAPPY,3,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,3,NO,NO,YES,"YES, TO EU COUNTRY",PASSIVE,173,76,25.176919065084125,0
86,MALE,58,65+,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,PLEASED,11,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,1,YES,YES,NO,"YES, TO NON-EU COUNTRY",NONE,174,92,30.16521212817943,0
87,FEMALE,51,60-64,"URBAN 20,000-100,000",SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,7,YES,YES,NO,"YES, TO NON-EU COUNTRY",ACTIVE,200,68,23.57796185787002,0
88,FEMALE,38,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,MOSTLY DISSATISFIED,8,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,15,NO,NO,NO,"YES, TO EU COUNTRY",NONE,168,81,27.442939583210084,0
89,MALE,65,16-24,"URBAN 200,000-500,000",VOCATIONAL/GRAMMAR,FARMER,DE FACTO SEPARATED,DELIGHTED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,7,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,176,74,25.907798549329993,0
90,MALE,60,65+,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,WIDOWED,DELIGHTED,16,MOST PEOPLE CAN BE TRUSTED,NO,NO OPINION,YES,35,YES,NO,YES,NO,NONE,169,97,29.23407631546168,0
91,MALE,35,65+,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,LEGALLY SEPARATED,MOSTLY DISSATISFIED,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,24,NO,YES,YES,"YES, TO NON-EU COUNTRY",NONE,164,68,18.864991060748576,0
