,sex,age,agegr,placesize,edu,socprof,marital,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,alcabuse,alcsol,wkabint,englang,height,weight,bmi
15,MALE,19,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5,NO,NO,NO,NO,PASSIVE,163,80,21.72084745914163
16,FEMALE,29,45-59,RURAL AREAS,SECONDARY,RETIRED,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,16,NO,NO,NO,NO,NONE,174,79,32.44277066345359
17,FEMALE,67,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,DELIGHTED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19,NO,NO,NO,"YES, TO EU COUNTRY",NONE,171,65,28.269974049282503
18,MALE,16,16-24,"URBAN 200,000-500,000",SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0,NO,NO,NO,NO,ACTIVE,167,123,26.36732158990319
19,FEMALE,16,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,NO,NO,NO,ACTIVE,174,75,20.79697254017817
20,FEMALE,19,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4,NO,NO,NO,NO,PASSIVE,164,60,20.776951609652006
21,MALE,41,16-24,"URBAN 500,000 AND OVER",SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,ACTIVE,167,42,21.026891277486694
22,FEMALE,51,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7,NO,NO,NO,NO,NONE,159,73,24.054592688690626
23,MALE,43,65+,RURAL AREAS,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DIVORCED,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,8,NO,NO,NO,NO,NONE,165,110,19.358582446530313
24,MALE,67,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MIXED,6,IT`S DIFFICULT TO TELL,YES,YES,YES,4,YES,NO,NO,NO,NONE,161,68,21.273959943825613
25,MALE,40,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,1,YES,YES,NO,"YES, TO EU COUNTRY",ACTIVE,171,75,19.51352404346867
26,MALE,57,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6,NO,YES,YES,NO,PASSIVE,175,111,30.990820259737703
27,MALE,42,25-34,"URBAN 100,000-200,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8,NO,NO,NO,NO,NONE,162,82,21.47476077365668
28,FEMALE,36,65+,RURAL AREAS,POST-SECONDARY OR HIGHER,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,NONE,159,86,21.689382124008304
29,FEMALE,43,45-59,"URBAN 100,000-200,000",POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,YES,NO,NO,NONE,157,79,25.45043502042626
30,FEMALE,97,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,DIVORCED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,NO,NO,NO,NONE,155,75,28.290475547061586
31,MALE,30,60-64,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,ACTIVE,168,75,28.821211686355184
32,FEMALE,34,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,18,NO,NO,NO,NO,ACTIVE,172,44,16.17758284369873
33,FEMALE,64,65+,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,RETIRED,WIDOWED,MOSTLY SATISFIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,NO,NO,NO,NONE,163,57,27.492274382162297
34,FEMALE,55,60-64,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,UNEMPLOYED,MARRIED,PLEASED,4,IT`S DIFFICULT TO TELL,YES,NO,NO,13,NO,NO,NO,NO,NONE,175,66,26.740611593240995
35,MALE,80,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MIXED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,YES,NO,NO,NO,NONE,169,69,20.19858758163925
36,MALE,54,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,SINGLE,PLEASED,0,IT`S DIFFICULT TO TELL,YES,NO,NO,0,NO,YES,NO,NO,ACTIVE,168,72,35.555450528691054
37,FEMALE,54,45-59,RURAL AREAS,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6,NO,NO,YES,NO,NONE,172,109,25.238168515622537
38,MALE,16,16-24,"URBAN 500,000 AND OVER",SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,NO,NO,NO,ACTIVE,179,69,19.282975246554393
39,FEMALE,48,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,DIVORCED,MOSTLY SATISFIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,154,118,26.43098339223093
40,MALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,ACTIVE,183,44,17.730186690477318
41,MALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,SINGLE,PLEASED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,NO,NO,NO,ACTIVE,161,64,23.881906974866908
42,FEMALE,41,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,DIVORCED,MIXED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,NO,NO,NO,NO,NONE,164,70,23.61938209129721
43,MALE,45,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MIXED,5,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,2,YES,NO,NO,NO,NONE,161,72,26.368532893118427
44,FEMALE,45,35-44,RURAL AREAS,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,NO,NO,NO,NO,PASSIVE,168,64,34.565923879949146
45,MALE,53,45-59,"URBAN BELOW 20,000",SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11,NO,NO,NO,NO,PASSIVE,173,82,23.5131800062652
46,MALE,52,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MIXED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,9,YES,YES,YES,NO,NONE,186,95,22.95399359289682
47,MALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,SINGLE,MOSTLY SATISFIED,0,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,15,YES,NO,NO,NO,ACTIVE,174,70,23.048399156277423
48,FEMALE,24,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY SATISFIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,NO,NO,NO,NONE,164,54,21.377803375469338
49,MALE,71,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,PLEASED,4,IT`S DIFFICULT TO TELL,NO,NO,YES,10,NO,YES,YES,NO,NONE,172,78,25.044989760108155
50,FEMALE,16,16-24,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,NO,NO,NO,NO,ACTIVE,175,58,27.099329285590855
51,FEMALE,35,25-34,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,3,IT`S DIFFICULT TO TELL,YES,YES,NO,1,NO,NO,NO,"YES, TO EU COUNTRY",NONE,164,87,28.025687184308097
52,FEMALE,62,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,NO,NO,NO,NONE,163,52,23.116008695670526
53,MALE,16,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,160,75,23.89136312870655
54,FEMALE,47,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,0,IT`S DIFFICULT TO TELL,YES,YES,YES,10,NO,NO,NO,NO,NONE,165,69,20.3400930850718
55,FEMALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3,NO,NO,NO,NO,ACTIVE,167,77,26.341910639755934
56,FEMALE,16,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,7,NO,NO,NO,NO,PASSIVE,164,82,32.50048812703548
57,FEMALE,28,60-64,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,NO,PASSIVE,166,71,24.863689505883837
58,MALE,28,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MIXED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,YES,NO,NO,"YES, TO EU COUNTRY",NONE,177,61,30.970147687898493
59,MALE,30,35-44,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,1,NO,NO,NO,NO,NONE,182,78,37.89069738797358
60,FEMALE,16,16-24,"URBAN BELOW 20,000",POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9,NO,NO,NO,NO,PASSIVE,165,78,27.21020472586842
61,MALE,71,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,MARRIED,MOSTLY SATISFIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,8,NO,NO,NO,NO,NONE,189,63,20.928344375825926
62,MALE,31,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,YES,YES,NO,NO,NONE,193,71,24.07836765381843
63,MALE,58,45-59,RURAL AREAS,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,7,NO,NO,NO,NO,NONE,177,63,21.212699800150993
64,MALE,33,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,MOSTLY SATISFIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,0,NO,NO,NO,NO,PASSIVE,162,85,21.553279923436
65,MALE,29,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MIXED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,38,YES,YES,NO,NO,NONE,192,68,33.786405517330756
66,MALE,52,45-59,"URBAN BELOW 20,000",SECONDARY,UNEMPLOYED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1,NO,NO,NO,NO,NONE,177,97,25.382220886283875
67,MALE,57,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,YES,YES,YES,NO,NONE,173,77,32.37461181204601
68,MALE,67,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,168,54,17.692108088227577
69,MALE,60,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,0,IT`S DIFFICULT TO TELL,NO,NO,YES,10,NO,NO,NO,NO,NONE,172,105,23.02408828577648
70,FEMALE,33,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,NO,NO,NO,NONE,159,61,25.92619705113422
71,MALE,21,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MOSTLY SATISFIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,9,NO,YES,NO,"YES, TO EU COUNTRY",PASSIVE,202,76,29.7542656933054
72,FEMALE,43,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,UNEMPLOYED,MARRIED,MOSTLY DISSATISFIED,9,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,YES,18,NO,NO,NO,NO,ACTIVE,157,105,28.18012211654124
73,FEMALE,64,45-59,"URBAN BELOW 20,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,17,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,161,70,28.782285944811342
74,MALE,16,35-44,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0,NO,NO,NO,NO,PASSIVE,167,110,29.154453527862486
75,FEMALE,53,60-64,"URBAN 100,000-200,000",PRIMARY/NO EDUCATION,RETIRED,DIVORCED,PLEASED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,NO,NONE,162,58,22.384600814454192
76,MALE,49,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,PLEASED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,YES,NO,NO,NO,NONE,175,107,25.70719727415156
77,FEMALE,16,60-64,"URBAN 20,000-100,000",POST-SECONDARY OR HIGHER,RETIRED,MARRIED,PLEASED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1,NO,NO,NO,NO,NONE,168,62,20.07476860038872
78,MALE,57,45-59,RURAL AREAS,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,DIVORCED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4,NO,NO,NO,NO,NONE,163,84,23.829519498559414
79,MALE,52,60-64,RURAL AREAS,SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,MOSTLY SATISFIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,176,86,26.364510139779338
80,MALE,49,45-59,"URBAN 500,000 AND OVER",POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MOSTLY SATISFIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7,NO,NO,NO,NO,NONE,191,85,29.798488071761483
81,MALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,SINGLE,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4,NO,YES,NO,NO,ACTIVE,182,72,22.145058483905945
82,MALE,61,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MIXED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,8,NO,NO,YES,NO,NONE,172,112,35.73348991764449
83,MALE,22,25-34,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,1,NO,YES,NO,"YES, TO EU COUNTRY",ACTIVE,162,49,26.825600699875995
84,FEMALE,42,65+,"URBAN 20,000-100,000",SECONDARY,RETIRED,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,NO,NO,NO,NONE,160,59,21.302183627330308
85,FEMALE,71,60-64,"URBAN BELOW 20,000",SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,11,NO,NO,NO,NO,NONE,161,74,22.11972704225101
86,FEMALE,16,16-24,RURAL AREAS,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4,NO,NO,NO,NO,ACTIVE,166,70,14.807215818019753
87,FEMALE,43,45-59,"URBAN 20,000-100,000",PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY SATISFIED,16,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3,NO,NO,NO,NO,NONE,165,70,24.926229121235757
88,MALE,16,35-44,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,NO,NO,"YES, TO EU COUNTRY",PASSIVE,168,78,24.70689775160763
89,FEMALE,16,16-24,"URBAN BELOW 20,000",VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,DELIGHTED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,2,NO,NO,NO,NO,ACTIVE,166,75,23.373897764777496
90,FEMALE,16,65+,"URBAN BELOW 20,000",SECONDARY,RETIRED,MARRIED,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8,NO,NO,NO,NO,PASSIVE,166,59,17.586554667111496
91,FEMALE,53,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,FARMER,MARRIED,PLEASED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,NONE,163,82,23.2677242486884
92,MALE,36,16-24,"URBAN 100,000-200,000",SECONDARY,UNEMPLOYED,MARRIED,MOSTLY SATISFIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,NO,NO,"YES, TO EU COUNTRY",NONE,180,73,24.409929258758147
93,FEMALE,17,35-44,RURAL AREAS,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6,NO,NO,NO,NO,PASSIVE,202,114,36.538817859216934
94,MALE,56,45-59,"URBAN 100,000-200,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,2,YES,NO,NO,NO,NONE,176,88,25.505993021450433
95,FEMALE,67,35-44,"URBAN 200,000-500,000",POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,23,NO,YES,NO,NO,NONE,162,84,25.838602058384108
96,FEMALE,43,65+,"URBAN 500,000 AND OVER",PRIMARY/NO EDUCATION,RETIRED,WIDOWED,PLEASED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,NO,NO,NO,NONE,163,58,17.876233267936406
97,FEMALE,16,16-24,RURAL AREAS,SECONDARY,PUPIL OR STUDENT,SINGLE,PLEASED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6,NO,NO,NO,NO,ACTIVE,166,51,23.158240972258028
98,FEMALE,39,25-34,RURAL AREAS,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,MIXED,0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,NO,10,NO,NO,NO,NO,PASSIVE,165,108,25.875427486985213
99,FEMALE,49,45-59,"URBAN 20,000-100,000",VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19,NO,NO,NO,NO,NONE,167,66,26.76488881693854
100,FEMALE,72,25-34,"URBAN 20,000-100,000",SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,NO,NO,NO,NONE,172,67,25.03652039237554
101,MALE,58,60-64,RURAL AREAS,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MOSTLY DISSATISFIED,3,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,11,NO,NO,NO,NO,NONE,191,76,23.33714699914543
102,MALE,59,45-59,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,DIVORCED,MIXED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,NO,NO,NO,NONE,169,74,24.791533647819165
103,MALE,16,60-64,RURAL AREAS,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,PLEASED,12,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,NO,NO,NO,NONE,167,71,22.260012543277202
104,MALE,32,45-59,RURAL AREAS,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,SINGLE,PLEASED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1,NO,NO,NO,NO,NONE,200,71,28.83547260139489
